ID,FullDate,Date,Start(ET),Hour,Favorite,Underdog ATS,Underdog,Total,Covered O/U,O/U,Season,Week,Attendance,Home/Neutral,Home Line,Away Line,Visitor/Neutral,Home Pts,Visitor Pts,Home Covered,Capacity,New Stadium Season,Years in Stadium,Temperature.x,Dome,City Played,Weather Station,Key.x,DayAVGTemp,DayHighTemp,DayAVGHumid,DayHighHumid,DayAVGWind,DayHighWind,DayAVGCloud,DayAVGVisibility,DayAVGSunMin,DayPrecipWaterEQ,DayPrecipSnow,DayAVGWeatherLetterCode,DayAVGWeatherType,Elevation,Hour Temperature,Hour Feels Like,Hour Dew Point,Hour Relative Humidity,Hour Wet Bulb Temp,Hour Wind Direction,Hour Wind Speed,Hour Cloud Cover percent,Hour Cloud Ceiling,Cloud Cover Type,Hour Visibility,Hour Solar Irradiance Beam,Hour Solar Irradiance Diffuse,Hour Solar Irradiance Global,Hour Solar Irradiance Possible Beam,Hour Solar Irradiance Possible Global,Hour Solar Irradiance ET,Hour Probability of Precipitation,Hour Water EQ,Hour Snowfall,Hour Pressure Inches,Hour Pressure Millibars,Hour Weather Code Digit Numeric,Hour Weather Code Alpha Numeric,Hour Weather Text
GBP2019,20-Oct-19,20-Oct-19,1:00,13,GB,-8.5,OAK,66,O,34,2019,Week 7,78160,GB,-8.5,8.5,TEN,42,24,Y,81441,0,62,54,0,Green Bay,KGRB,KGRB4375813,52,64,80,93,4,12,40,9.1,446,0,0,CLR,Fair,682,62,62,46,56,54,190,3,0,204,CLR,6,444,44,488,444,488,634,0,0,0,29.91,1013,35,HAZY,Haze
GBP2015,20-Sep-15,20-Sep-15,8:30,20,GB,-3,SEA,44,U,49.5,2015,Week 2,78433,GB,-3,3,SEA,27,17,Y,81435,0,58,54,0,Green Bay,KGRB,KGRB4226720,59,71,71,93,5,10,23,9.8,582,0,0,CLR,Fair,696,57,56,50,78,53,160,5,0,201,CLR,10,0,0,0,0,0,0,0,0,0,30.14,1020.7,46,CLR,Fair
GBP2013,22-Dec-13,22-Dec-13,4:25,16,PIT,-1,GB,69,O,44,2013,Week 16,77999,GB,1,-1,PIT,31,38,Y,80750,0,56,23,0,Green Bay,KGRB,KGRB4163016,22,26,87,92,13,21,100,3.6,0,0.37,6,SNOW,Light Snow,696,22,13,18,85,21,200,8,100,16,OVC,2,0,0,0,1,1,1,99,0.02,0.3,29.99,1015.7,9,SNOW,Light Snow
GBP2017,22-Oct-17,22-Oct-17,1:00,13,NO,-4,GB,43,U,45.5,2017,Week 7,78380,GB,4,-4,NO,17,26,Y,81441,0,60,67,0,Green Bay,KGRB,KGRB4303013,55,67,92,100,7,16,97,8.8,0,0.25,0,MC,Overcast,696,52,52,52,100,52,0,0,100,55,OVC,8,216,43,258,431,474,616,99,0.01,0,29.96,1014.9,18,RAIN,Light Rain
GBP2019,22-Sep-19,22-Sep-19,1:00,13,GB,-7,DEN,43,O,41.5,2019,Week 3,78078,GB,-7,7,GB,27,16,Y,81441,0,62,62,0,Green Bay,KGRB,KGRB4373013,69,73,88,94,8,17,85,9.5,69,0.61,0,RAIN,Moderate Rain,682,70,70,66,87,67,230,7,100,49,OVC,10,312,62,374,623,685,889,0,0,0,29.77,1007.8,40,MC,Overcast
GBP2017,23-Dec-17,23-Dec-17,8:30,20,MIN,-9,GB,16,U,41,2017,Week 16,78092,GB,9,-9,MIN,0,16,Y,81441,0,60,60,0,Green Bay,KGRB,KGRB4309220,13,19,69,81,8,14,49,9.8,155,0,0,CLR,Fair,696,6,6,-1,73,5,220,3,0,275,CLR,10,0,0,0,0,0,0,0,0,0,30.2,1024.1,46,CLR,Fair
GBP2016,24-Dec-16,24-Dec-16,1:00,13,GB,-6.5,MIN,63,O,44.5,2016,Week 16,77856,GB,-6.5,6.5,MIN,38,25,Y,81435,0,59,35,0,Green Bay,KGRB,KGRB4272813,34,39,89,100,6,10,85,7.9,175,0,0,MC,Overcast,696,37,30,31,79,35,270,9,9,301,SCT,10,239,25,264,250,275,357,0,0,0,30.21,1023,46,CLR,Fair
GBP2013,24-Nov-13,24-Nov-13,1:00,13,GB,-6,MIN,52,O,44,2013,Week 12,77871,GB,-6,6,MIN,26,26,N,80750,0,56,20,0,Green Bay,KGRB,KGRB4160213,18,25,58,77,12,22,28,10,365,0,0,CLR,Fair,696,20,8,4,50,16,220,12,80,201,BKN,10,168,28,196,280,308,400,0,0,0,30.53,1033.9,46,CLR,Fair
GBP2017,24-Sep-17,24-Sep-17,4:25,16,GB,-7,CIN,51,O,47.5,2017,Week 3,78323,GB,-7,7,CIN,27,24,N,81441,0,60,33,0,Green Bay,KGRB,KGRB4300216,77,90,70,100,6,13,1,9.8,707,0,0,CLR,Fair,696,88,91,65,46,73,210,7,0,201,CLR,10,196,20,216,196,216,279,0,0,0,29.99,1015.1,46,CLR,Fair
GBP2016,25-Sep-16,25-Sep-16,1:00,13,GB,-6.5,DET,61,O,47.5,2016,Week 3,78411,GB,-6.5,6.5,DET,34,27,Y,81435,0,59,72,0,Green Bay,KGRB,KGRB4263813,66,77,91,100,10,17,88,9.3,83,0.16,0,MC,Overcast,696,75,78,67,76,70,160,17,100,110,BKN,10,227,60,287,597,657,853,0,0,0,29.91,1012.8,40,MC,Overcast
GBP2015,26-Nov-15,26-Nov-15,8:30,20,GB,-8,CHI,30,U,45,2015,Week 12,78488,GB,-8,8,CHI,13,17,N,81435,0,58,35,0,Green Bay,KGRB,KGRB4233420,44,50,92,100,9,22,100,6.7,0,0.99,0,RAIN,Light Rain,696,37,26,34,89,36,200,21,100,12,OVC,9,0,0,0,0,0,0,99,0.03,0,30.2,1022.8,18,RAIN,Light Rain
GBP2019,26-Sep-19,26-Sep-19,8:20,20,GB,-3.5,PHI,61,O,46.5,2019,Week 4,77509,GB,-3.5,3.5,PHI,27,34,Y,81441,0,62,30,0,Green Bay,KGRB,KGRB4373420,58,68,64,83,9,16,18,10,700,0,0,CLR,Fair,682,58,57,49,72,53,180,6,5,120,FEW,10,0,0,0,0,0,0,0,0,0,29.85,1011,45,CLR,Mostly Clear
GBP2014,28-Dec-14,28-Dec-14,4:25,16,GB,-8.5,DET,50,O,47,2014,Week 17,78408,GB,-8.5,8.5,DET,30,20,Y,80750,0,57,25,0,Green Bay,KGRB,KGRB4200116,23,28,76,85,9,13,32,9.7,296,0,0,CLR,Fair,696,27,18,19,72,24,330,9,100,25,OVC,9,1,0,1,2,2,3,0,0,0,30.19,1022.4,45,CLR,Mostly Clear
GBP2015,28-Sep-15,28-Sep-15,8:30,20,GB,-5.5,KC,66,O,47.5,2015,Week 3,78214,GB,-5.5,5.5,KC,38,28,Y,81435,0,58,62,0,Green Bay,KGRB,KGRB4227520,69,82,82,97,6,15,52,7.4,431,0.12,0,CLR,Fair,696,64,64,62,93,63,50,5,84,8,BKN,10,0,0,0,0,0,0,99,0.04,0,29.95,1014.2,18,RAIN,Light Rain
GBP2017,28-Sep-17,28-Sep-17,8:25,20,GB,-7.5,CHI,49,O,44.5,2017,Week 4,78362,GB,-7.5,7.5,CHI,35,14,Y,81441,0,60,67,0,Green Bay,KGRB,KGRB4300620,59,72,75,100,8,15,45,10,514,0.03,0,MC,Overcast,696,57,57,55,94,56,220,3,100,100,BKN,10,0,0,0,0,0,0,99,0.02,0,30.03,1017.3,18,RAIN,Light Rain
GBP2014,30-Nov-14,30-Nov-14,4:25,16,GB,-3,NE,47,U,58,2014,Week 13,78431,GB,-3,3,NE,26,21,Y,80750,0,57,23,0,Green Bay,KGRB,KGRB4197316,28,36,79,97,11,20,71,6.6,73,0,0,CLR,Fair,696,25,13,13,60,21,330,14,0,201,CLR,10,0,0,0,0,0,0,0,0,0,30.06,1017.8,46,CLR,Fair
HOU2013,1-Dec-13,1-Dec-13,1:00,13,NE,-7,HOU,65,O,49,2013,Week 13,71769,HOU,7,-7,NE,31,34,N,71054,0,11,67,0,Houston,KHOU,KHOU4160913,61,71,84,100,6,10,79,10,17,0,0,MC,Mostly Cloudy,46,70,70,58,66,63,150,8,100,35,OVC,10,270,54,324,541,595,773,0,0,0,30.14,1020.5,45,CLR,Mostly Clear
HOU2019,1-Dec-19,1-Dec-19,1:00,13,NE,-3,HOU,50,O,47.5,2019,Week 13,72025,HOU,3,-3,NE,28,22,Y,71995,0,17,33,0,Houston,KHOU,KHOU4380013,61,70,33,68,12,17,17,10,535,0,0,CLR,Mostly Clear,118,67,67,29,24,49,330,13,25,200,SCT,10,490,54,544,541,595,774,0,0,0,30.08,1019,44,PC,Partly Cloudy
HOU2015,1-Nov-15,1-Nov-15,1:00,13,HOU,-3.5,TEN,26,U,43,2015,Week 8,71630,HOU,-3.5,3.5,TEN,20,6,Y,71795,0,13,68,0,Houston,KHOU,KHOU4230913,68,71,89,93,5,12,96,8.8,0,1.05,0,CLR,Mostly Clear,46,68,68,65,90,66,130,5,100,6,OVC,9,129,64,193,644,708,921,99,0.03,0,29.93,1013.5,19,RAIN,Moderate Rain
HOU2017,1-Oct-17,1-Oct-17,1:00,13,TEN,-2.5,HOU,71,O,43,2017,Week 4,71804,HOU,2.5,-2.5,TEN,57,14,Y,71795,0,15,37,0,Houston,KHOU,KHOU4300913,81,93,61,79,4,7,12,10,596,0,0,CLR,Mostly Clear,46,89,93,66,47,74,150,3,40,35,SCT,10,673,80,753,801,881,1145,0,0,0,29.93,1013.6,44,PC,Partly Cloudy
HOU2014,2-Nov-14,2-Nov-14,1:00,13,PHI,-2,HOU,52,O,48.5,2014,Week 9,71780,HOU,2,-2,PHI,21,31,Y,71795,0,12,71,0,Houston,KHOU,KHOU4194513,60,71,68,93,8,13,45,10,228,0,0,CLR,Mostly Clear,46,71,71,54,55,61,150,9,90,35,BKN,10,442,64,506,640,704,914,0,0,0,30.31,1026.5,44,PC,Partly Cloudy
HOU2016,2-Oct-16,2-Oct-16,1:00,13,HOU,-4,TEN,47,O,40.5,2016,Week 4,71815,HOU,-4,4,TEN,27,20,Y,71795,0,14,82,0,Houston,KHOU,KHOU4264513,77,87,62,82,6,9,45,10,406,0,0,CLR,Mostly Clear,46,85,85,58,40,68,360,5,10,40,FEW,10,759,79,838,791,870,1130,0,0,0,30.01,1016.3,45,CLR,Mostly Clear
HOU2015,3-Jan-16,3-Jan-16,1:00,13,HOU,-6,JAX,36,U,45,2015,Week 17,71899,HOU,-6,6,JAX,30,6,Y,71795,0,13,44,0,Houston,KHOU,KHOU4237213,51,61,63,86,6,10,52,10,327,0.04,0,CLR,Fair,46,57,56,34,42,46,340,5,20,80,SCT,10,486,54,540,540,594,772,0,0,0,30.24,1024.1,44,PC,Partly Cloudy
HOU2013,3-Nov-13,3-Nov-13,8:30,20,IND,-1.5,HOU,51,O,43,2013,Week 9,71778,HOU,1.5,-1.5,IND,24,27,Y,71054,0,11,60,0,Houston,KHOU,KHOU4158120,59,69,66,80,7,13,7,10,580,0,0,CLR,Mostly Clear,46,60,59,49,67,54,110,9,5,250,FEW,10,0,0,0,0,0,0,0,0,0,30.15,1020.9,45,CLR,Mostly Clear
HOU2017,5-Nov-17,5-Nov-17,1:00,13,HOU,-6,IND,34,U,45,2017,Week 9,71709,HOU,-6,6,IND,14,20,N,71795,0,15,40,0,Houston,KHOU,KHOU4304413,80,90,81,97,9,17,61,9.1,111,0,0,MC,Mostly Cloudy,46,89,95,69,52,75,200,16,100,250,BKN,10,275,63,338,626,689,895,0,0,0,29.95,1014.6,42,MC,Mostly Cloudy
HOU2019,6-Oct-19,6-Oct-19,1:00,13,HOU,-3.5,ATL,85,O,47,2019,Week 5,71787,HOU,-3.5,3.5,HOU,53,32,Y,71995,0,17,84,0,Houston,KHOU,KHOU4374413,83,91,68,88,6,14,25,9.9,464,0,0,PC,Partly Cloudy,118,91,95,66,44,74,130,10,40,250,SCT,10,652,78,730,776,854,1108,0,0,0,29.96,1015,44,PC,Partly Cloudy
HOU2014,7-Sep-14,7-Sep-14,1:00,13,HOU,-3,WAS,23,U,44,2014,Week 1,71770,HOU,-3,3,WAS,17,6,Y,71795,0,12,82,0,Houston,KHOU,KHOU4188913,79,90,84,94,4,14,90,10,48,0.02,0,PC,High Clouds,46,82,88,73,74,76,150,14,100,250,BKN,10,86,91,177,909,1000,1299,0,0,0,30,1016.2,31,TSTM,Thunder
HOU2019,8-Dec-19,8-Dec-19,1:00,13,HOU,-5.5,DEN,62,O,45,2019,Week 14,71769,HOU,-5.5,5.5,IND,24,38,Y,71995,0,17,25,0,Houston,KHOU,KHOU4380713,63,75,81,100,7,15,50,7.2,308,0,0,CLR,Fair,118,72,72,57,61,63,170,12,70,26,BKN,10,234,53,287,531,584,758,0,0,0,30.03,1017.2,42,MC,Mostly Cloudy
HOU2015,8-Oct-15,8-Oct-15,8:25,20,HOU,-5,IND,47,O,41,2015,Week 5,71732,HOU,-5,5,IND,20,27,Y,71795,0,13,76,0,Houston,KHOU,KHOU4228520,78,87,70,91,2,8,85,10,36,0,0,CLR,Mostly Clear,46,77,80,66,69,70,160,3,100,250,OVC,10,0,0,0,0,0,0,0,0,0,30.02,1016.6,50,PC,High Overcast
HOU2017,8-Oct-17,8-Oct-17,8:30,20,KC,-2,HOU,76,O,45,2017,Week 5,71835,HOU,2,-2,KC,34,42,Y,71795,0,15,46,0,Houston,KHOU,KHOU4301620,84,94,71,88,5,13,43,10,228,0,0,CLR,Mostly Clear,46,83,91,76,79,78,170,7,25,70,SCT,10,0,0,0,0,0,0,0,0,0,29.71,1006,45,CLR,Mostly Clear
HOU2014,9-Oct-14,9-Oct-14,8:25,20,IND,-2.5,HOU,61,O,46,2014,Week 6,71787,HOU,2.5,-2.5,IND,28,33,Y,71795,0,12,77,0,Houston,KHOU,KHOU4192120,80,90,79,97,5,13,26,10,460,0,0,CLR,Mostly Clear,46,78,83,73,85,75,150,6,5,30,FEW,10,0,0,0,0,0,0,0,0,0,29.96,1014.5,45,CLR,Mostly Clear
HOU2017,10-Dec-17,10-Dec-17,1:00,13,HOU,-1.5,SF,42,U,45.5,2017,Week 14,71802,HOU,-1.5,1.5,SF,16,26,Y,71795,0,15,84,0,Houston,KHOU,KHOU4307913,49,64,61,93,3,6,17,10,399,0,0,CLR,Mostly Clear,46,61,61,29,30,47,340,5,70,250,BKN,10,417,53,470,528,581,755,0,0,0,30.4,1029.7,52,PC,High Clouds
HOU2017,10-Sep-17,10-Sep-17,1:00,13,HOU,-5.5,JAX,36,U,38,2017,Week 1,71710,HOU,-5.5,5.5,JAX,7,29,Y,71795,0,15,78,0,Houston,KHOU,KHOU4298813,78,88,53,73,12,17,7,10,691,0,0,CLR,Fair,46,87,87,59,39,69,20,14,5,50,FEW,10,876,90,966,898,988,1282,0,0,0,30.04,1017.8,46,CLR,Fair
HOU2016,11-Sep-16,11-Sep-16,1:00,13,HOU,-5.5,CHI,37,U,42.5,2016,Week 1,71933,HOU,-5.5,5.5,CHI,23,14,Y,71795,0,14,87,0,Houston,KHOU,KHOU4262413,82,92,72,96,5,10,24,10,510,0,0,CLR,Mostly Clear,46,90,97,71,54,77,350,6,90,40,BKN,10,490,89,578,890,979,1271,0,0,0,30.07,1018.4,44,PC,Partly Cloudy
