Key2,﻿Keyno,FullDate,Month,Day,Year,DateDate,Season,Start (ET),Hour,Visitor/Neutral,Visitor Pts,Home/Neutral,Home Pts,OT,NumberOT,Attendance,Notes,MonthW,Covered Line,Away ATS,Home ATS,CoveredO/U,O/U,DateWeek,Keyyr,Capacity,New Stadium Season,Years in Stadium,City Played,Weather Station,WKey,DayAVGTemp,DayHighTemp,DayAVGHumid,DayHighHumid,DayAVGWind,DayHighWind,DayAVGCloud,DayAVGVisibility,DayAVGSunMin,DayPrecipWaterEQ,DayPrecipSnow,DayAVGWeatherLetterCode,DayAVGWeatherType,Hour Weather Station Code,Hour Data Type,Hour Time Zone,Hour Latitude,Hour Longitude,Hour Elevation,Hour Temperature,Hour Feels Like,Hour Dew Point,Hour Relative Humidity,Hour Wet Bulb Temp,Hour Wind Direction,Hour Wind Speed,Hour Cloud Cover percent,Hour Cloud Ceiling,Hour Cloud Cover Type,Hour Visibility,Hour Solar Irradiance Beam,Hour Solar Irradiance Diffuse,Hour Solar Irradiance Global,Hour Solar Irradiance Possible Beam,Hour Solar Irradiance Possible Global,Hour Solar Irradiance ET,Hour Probability of Precipitation,Hour Water EQ,Hour Snowfall,Hour Pressure Inches,Hour Pressure Millibars,Hour Weather Code Digit Numeric,Hour Weather Code Alpha Numeric,Hour Weather Text,Hour Data Date_1,Hour Data Date_2
KIND 25/Feb/2014 19,IND41695,2/25/2014,2,25,2014,25-Feb-14,2014,7:00p,19,LAL,98,IND,118,0,0,"18,165",,Feb,Y,13.5,-13.5,O,206,Tue,IND2014,18165,0,14,Indianapolis,KIND,KIND41695,22,26,69,85,11,18,91,9.3,118,0,0.2,MC,Overcast,KIND,O,EST,39.717,-86.295,797,22,11,14,71,20,300,10,100,120,OVC,10,0,0,0,0,0,0,0,0,0,30.13,1021.5,40,MC,Overcast,25-Feb-14,19
KIND 25/Mar/2018 17,IND43184,3/25/2018,3,25,2018,25-Mar-18,2018,5:00p,17,MIA,107,IND,113,0,0,"17,923",,Mar,Y,3.5,-3.5,O,205,Sun,IND2018,17923,0,18,Indianapolis,KIND,KIND43184,35,44,53,72,16,21,36,10,415,0,0,CLR,Few High Clouds,KIND,O,EST,39.717,-86.295,797,43,36,18,37,34,80,13,70,250,BKN,10,218,28,246,276,304,395,0,0,0,30.22,1024.1,52,PC,High Clouds,25-Mar-18,17
KIND 25/Nov/2013 19,IND41603,11/25/2013,11,25,2013,25-Nov-13,2014,7:00p,19,MIN,84,IND,98,0,0,"16,426",,Nov,Y,7,-7,U,196.5,Mon,IND2014,18165,0,14,Indianapolis,KIND,KIND41603,28,33,56,71,10,15,93,10,2,0,0,MC,Overcast,KIND,O,EST,39.717,-86.295,797,32,24,16,52,27,210,9,100,80,OVC,10,0,0,0,0,0,0,0,0,0,30.22,1023.2,42,MC,Mostly Cloudy,25-Nov-13,19
KIND 25/Nov/2016 20,IND42699,11/25/2016,11,25,2016,25-Nov-16,2017,8:00p,20,BKN,97,IND,118,0,0,"16,083",,Nov,Y,6,-6,O,214,Fri,IND2017,17923,0,17,Indianapolis,KIND,KIND42699,38,40,81,86,8,14,100,9.2,0,0,0,MC,Overcast,KIND,O,EST,39.717,-86.295,797,38,33,33,83,36,260,6,100,20,OVC,10,0,0,0,0,0,0,0,0,0,30.35,1028.4,40,MC,Overcast,25-Nov-16,20
KIND 25/Nov/2017 20,IND43064,11/25/2017,11,25,2017,25-Nov-17,2018,8:00p,20,BOS,108,IND,98,0,0,"16,303",,Nov,N,-3.5,3.5,O,204.5,Sat,IND2018,17923,0,18,Indianapolis,KIND,KIND43064,47,56,58,83,13,22,16,10,565,0,0,CLR,Mostly Clear,KIND,O,EST,39.717,-86.295,797,43,38,28,56,37,300,8,0,201,CLR,10,0,0,0,0,0,0,0,0,0,30.07,1018.6,46,CLR,Fair,25-Nov-17,20
KIND 26/Feb/2016 19,IND42426,2/26/2016,2,26,2016,26-Feb-16,2016,7:00p,19,CHA,96,IND,95,0,0,"18,165",,Feb,N,3.5,-3.5,U,203,Fri,IND2016,18165,0,16,Indianapolis,KIND,KIND42426,33,39,60,72,10,15,97,9.8,42,0,0,MC,Overcast,KIND,O,EST,39.717,-86.295,797,33,25,20,59,29,290,10,100,42,OVC,10,0,0,0,0,0,0,0,0,0,30.2,1023.3,40,MC,Overcast,26-Feb-16,19
KIND 26/Jan/2016 19,IND42395,1/26/2016,1,26,2016,26-Jan-16,2016,7:00p,19,LAC,91,IND,89,0,0,"15,448",,Jan,N,-1,1,U,207,Tue,IND2016,18165,0,16,Indianapolis,KIND,KIND42395,33,50,74,86,18,28,100,10,0,0.01,0,MC,Overcast,KIND,O,EST,39.717,-86.295,797,29,16,21,72,26,270,21,100,18,OVC,10,0,0,0,0,0,0,0,0,0,30.17,1022.4,40,MC,Overcast,26-Jan-16,19
KIND 26/Mar/2014 20,IND41724,3/26/2014,3,26,2014,26-Mar-14,2014,8:00p,20,MIA,83,IND,84,0,0,"18,165",,Mar,N,2,-2,U,186.5,Wed,IND2014,18165,0,14,Indianapolis,KIND,KIND41724,29,41,47,77,8,13,18,10,717,0,0,CLR,Mostly Clear,KIND,O,EST,39.717,-86.295,797,35,29,7,31,27,170,8,5,250,FEW,10,0,0,0,0,0,0,0,0,0,30.18,1022.9,45,CLR,Mostly Clear,26-Mar-14,20
KIND 26/Mar/2017 18,IND42820,3/26/2017,3,26,2017,26-Mar-17,2017,6:00p,18,PHI,94,IND,107,0,0,"16,467",,Mar,Y,9,-9,U,212.5,Sun,IND2017,17923,0,17,Indianapolis,KIND,KIND42820,57,63,88,100,11,17,88,9.1,45,0.89,0,MC,Overcast,KIND,O,EST,39.717,-86.295,797,60,58,52,75,56,220,15,25,60,SCT,10,80,9,90,92,101,131,0,0,0,29.87,1011.2,44,PC,Partly Cloudy,26-Mar-17,18
KIND 26/Oct/2016 19,IND42669,10/26/2016,10,26,2016,26-Oct-16,2017,7:00p,19,DAL,121,IND,130,1,1,"17,923",,Oct,Y,5.5,-5.5,O,205,Wed,IND2017,17923,0,17,Indianapolis,KIND,KIND42669,55,65,65,90,11,15,99,10,18,0.07,0,MC,Overcast,KIND,O,EST,39.717,-86.295,797,62,61,47,58,54,140,10,100,120,OVC,10,0,0,0,0,0,0,0,0,0,30.04,1017.3,40,MC,Overcast,26-Oct-16,19
KIND 27/Apr/2018 20,IND43217,4/27/2018,4,27,2018,27-Apr-18,2018,8:00p,20,CLE,87,IND,121,0,0,"17,923",,Apr,Y,1.5,-1.5,O,201.5,Fri,IND2018,17923,0,18,Indianapolis,KIND,KIND43217,57,66,47,79,11,20,34,10,629,0,0,CLR,Mostly Clear,KIND,O,EST,39.717,-86.295,797,57,56,28,33,44,220,7,35,89,SCT,10,0,0,0,0,0,0,0,0,0,29.8,1009.2,45,CLR,Mostly Clear,27-Apr-18,20
KIND 27/Dec/2017 19,IND43096,12/27/2017,12,27,2017,27-Dec-17,2018,7:00p,19,DAL,98,IND,94,0,0,"17,923",,Dec,N,3.5,-3.5,U,203,Wed,IND2018,17923,0,18,Indianapolis,KIND,KIND43096,4,11,65,79,7,10,32,10,460,0,0,CLR,Fair,KIND,O,EST,39.717,-86.295,797,5,-7,-5,63,3,320,7,100,250,BKN,10,0,0,0,0,0,0,0,0,0,30.71,1041.9,42,MC,Mostly Cloudy,27-Dec-17,19
KIND 27/Feb/2014 19,IND41697,2/27/2014,2,27,2014,27-Feb-14,2014,7:00p,19,MIL,96,IND,101,0,0,"17,892",,Feb,N,15.5,-15.5,O,196,Thu,IND2014,18165,0,14,Indianapolis,KIND,KIND41697,15,20,49,64,16,25,7,10,629,0,0,CLR,Fair,KIND,O,EST,39.717,-86.295,797,14,0,-4,44,11,350,12,0,201,CLR,10,0,0,0,0,0,0,0,0,0,30.11,1020.9,46,CLR,Fair,27-Feb-14,19
KIND 27/Feb/2015 19,IND42062,2/27/2015,2,27,2015,27-Feb-15,2015,7:00p,19,CLE,86,IND,93,0,0,"18,165",,Feb,Y,2.5,-2.5,U,194,Fri,IND2015,18165,0,15,Indianapolis,KIND,KIND42062,10,18,63,88,6,12,25,9.9,619,0,0,CLR,Mostly Clear,KIND,O,EST,39.717,-86.295,797,12,4,-3,51,9,320,5,20,150,SCT,10,0,0,0,0,0,0,0,0,0,30.66,1038.4,44,PC,Partly Cloudy,27-Feb-15,19
KIND 27/Jan/2015 19,IND42031,1/27/2015,1,27,2015,27-Jan-15,2015,7:00p,19,TOR,104,IND,91,0,0,"16,204",,Jan,N,-3,3,O,194.5,Tue,IND2015,18165,0,15,Indianapolis,KIND,KIND42031,24,29,78,100,5,9,63,7.6,176,0.01,0,SNOW,Light Snow,KIND,O,EST,39.717,-86.295,797,23,14,12,63,20,340,8,0,201,CLR,10,0,0,0,0,0,0,0,0,0,30.22,1023.3,46,CLR,Fair,27-Jan-15,19
KIND 27/Jan/2017 19,IND42762,1/27/2017,1,27,2017,27-Jan-17,2017,7:00p,19,SAC,111,IND,115,0,0,"17,522",,Jan,P,4,-4,O,211.5,Fri,IND2017,17923,0,17,Indianapolis,KIND,KIND42762,29,32,79,89,16,23,100,8.9,0,0,0.1,SNOW,Light Snow,KIND,O,EST,39.717,-86.295,797,29,16,21,72,26,270,21,100,24,OVC,9,0,0,0,0,0,0,0,0,0,29.93,1014.2,40,MC,Overcast,27-Jan-17,19
KIND 27/Jan/2018 19,IND43127,1/27/2018,1,27,2018,27-Jan-18,2018,7:00p,19,ORL,112,IND,114,0,0,"17,923",,Jan,N,6.5,-6.5,O,213.5,Sat,IND2018,17923,0,18,Indianapolis,KIND,KIND43127,44,50,81,100,11,23,89,8.8,15,0.3,0,RAIN,Light Rain,KIND,O,EST,39.717,-86.295,797,41,38,38,89,40,310,5,70,250,BKN,10,0,0,0,0,0,0,0,0,0,30.24,1024.3,52,PC,High Clouds,27-Jan-18,19
KIND 27/Mar/2016 18,IND42456,3/27/2016,3,27,2016,27-Mar-16,2016,6:00p,18,HOU,101,IND,104,0,0,"17,165",,Mar,Y,1.5,-1.5,U,210.5,Sun,IND2016,18165,0,16,Indianapolis,KIND,KIND42456,56,76,63,90,12,24,55,9.4,259,0.18,0,CLR,Fair,KIND,O,EST,39.717,-86.295,797,61,58,53,75,57,240,23,100,110,OVC,3,0,10,10,99,109,142,99,0.07,0,29.73,1006.9,16,SHWR,Moderate Thundershower,27-Mar-16,18
KIND 27/Nov/2015 20,IND42335,11/27/2015,11,27,2015,27-Nov-15,2016,8:00p,20,CHI,92,IND,104,0,0,"18,165",,Nov,Y,3.5,-3.5,U,199,Fri,IND2016,18165,0,16,Indianapolis,KIND,KIND42335,56,61,79,93,13,20,100,7.1,0,1.13,0,RAIN,Light Rain,KIND,O,EST,39.717,-86.295,797,48,43,46,93,47,10,12,100,11,OVC,3,0,0,0,0,0,0,99,0.1,0,30.26,1024.8,18,RAIN,Light Rain,27-Nov-15,20
KIND 27/Nov/2016 18,IND42701,11/27/2016,11,27,2016,27-Nov-16,2017,6:00p,18,LAC,70,IND,91,0,0,"15,572",,Nov,Y,-11.5,11.5,U,206,Sun,IND2017,17923,0,17,Indianapolis,KIND,KIND42701,40,50,74,92,9,17,52,8.4,232,0,0,PC,High Overcast,KIND,O,EST,39.717,-86.295,797,45,41,32,61,40,140,8,100,230,BKN,10,0,0,0,0,0,0,0,0,0,29.99,1016.1,50,PC,High Overcast,27-Nov-16,18
KIND 27/Nov/2017 19,IND43066,11/27/2017,11,27,2017,27-Nov-17,2018,7:00p,19,ORL,109,IND,121,0,0,"12,501",,Nov,Y,4.5,-4.5,O,218.5,Mon,IND2018,17923,0,18,Indianapolis,KIND,KIND43066,48,63,55,73,8,12,61,10,290,0,0,PC,High Clouds,KIND,O,EST,39.717,-86.295,797,54,51,32,43,44,180,10,100,250,BKN,10,0,0,0,0,0,0,0,0,0,30.06,1018.2,52,PC,High Clouds,27-Nov-17,19
KIND 28/Apr/2014 20,IND41757,4/28/2014,4,28,2014,28-Apr-14,2014,8:00p,20,ATL,107,IND,97,0,0,"18,165",,Apr,N,7,-7,O,186.5,Mon,IND2014,18165,0,14,Indianapolis,KIND,KIND41757,60,70,75,100,15,21,95,9,58,0.64,0,CLR,Mostly Clear,KIND,O,EST,39.717,-86.295,797,63,61,54,73,58,140,20,100,50,OVC,10,0,0,0,0,0,0,0,0,0,29.54,1000.4,18,RAIN,Light Rain,28-Apr-14,20
KIND 28/Dec/2013 19,IND41636,12/28/2013,12,28,2013,28-Dec-13,2014,7:00p,19,BKN,91,IND,105,0,0,"18,165",,Dec,Y,13.5,-13.5,O,195.5,Sat,IND2014,18165,0,14,Indianapolis,KIND,KIND41636,40,53,66,85,8,13,40,10,371,0,0,CLR,Fair,KIND,O,EST,39.717,-86.295,797,42,37,28,58,36,190,8,100,250,OVC,10,0,0,0,0,0,0,0,0,0,30.07,1018.8,50,PC,High Overcast,28-Dec-13,19
KIND 28/Dec/2015 19,IND42366,12/28/2015,12,28,2015,28-Dec-15,2016,7:00p,19,ATL,87,IND,93,0,0,"18,165",,Dec,Y,1.5,-1.5,U,204.5,Mon,IND2016,18165,0,16,Indianapolis,KIND,KIND42366,39,49,84,93,21,26,85,8.5,0,0.81,0,RAIN,Light Rain,KIND,O,EST,39.717,-86.295,797,44,37,42,93,43,130,16,100,11,OVC,10,0,0,0,0,0,0,99,0.13,0,29.49,998.8,18,RAIN,Light Rain,28-Dec-15,19
KIND 28/Feb/2016 18,IND42428,2/28/2016,2,28,2016,28-Feb-16,2016,6:00p,18,POR,111,IND,102,0,0,"16,662",,Feb,N,5.5,-5.5,O,208,Sun,IND2016,18165,0,16,Indianapolis,KIND,KIND42428,54,67,55,86,22,40,36,9.9,485,0.08,0,CLR,Mostly Clear,KIND,O,EST,39.717,-86.295,797,63,60,38,40,51,220,29,100,250,OVC,10,9,3,12,25,28,36,0,0,0,29.61,1002.6,50,PC,High Overcast,28-Feb-16,18
KIND 28/Jan/2016 19,IND42397,1/28/2016,1,28,2016,28-Jan-16,2016,7:00p,19,ATL,92,IND,111,0,0,"15,196",,Jan,Y,3,-3,O,201.5,Thu,IND2016,18165,0,16,Indianapolis,KIND,KIND42397,37,48,65,76,15,22,70,10,372,0,0,MC,Overcast,KIND,O,EST,39.717,-86.295,797,40,34,31,70,36,260,10,100,50,OVC,10,0,0,0,0,0,0,0,0,0,29.72,1007.1,40,MC,Overcast,28-Jan-16,19
KIND 28/Mar/2017 19,IND42822,3/28/2017,3,28,2017,28-Mar-17,2017,7:00p,19,MIN,115,IND,114,0,0,"17,534",,Mar,N,4.5,-4.5,O,207,Tue,IND2017,17923,0,17,Indianapolis,KIND,KIND42822,53,58,81,96,10,14,97,8.6,39,0.05,0,MC,Overcast,KIND,O,EST,39.717,-86.295,797,53,50,45,74,49,10,10,100,26,OVC,10,0,0,0,0,0,0,0,0,0,30.1,1019.3,40,MC,Overcast,28-Mar-17,19
KIND 28/May/2014 21,IND41787,5/28/2014,5,28,2014,28-May-14,2014,8:30p,21,MIA,90,IND,93,0,0,"18,165",,May,Y,1,-1,U,183.5,Wed,IND2014,18165,0,14,Indianapolis,KIND,KIND41787,74,83,64,81,9,15,67,10,280,0,0,PC,High Clouds,KIND,O,EST,39.717,-86.295,797,74,77,62,67,67,90,10,100,250,BKN,10,0,0,0,0,0,0,0,0,0,29.99,1015,42,MC,Mostly Cloudy,28-May-14,21
KIND 28/Nov/2014 20,IND41971,11/28/2014,11,28,2014,28-Nov-14,2015,8:00p,20,ORL,83,IND,98,0,0,"18,165",,Nov,Y,4.5,-4.5,U,191,Fri,IND2015,18165,0,15,Indianapolis,KIND,KIND41971,27,34,71,88,9,15,90,9.3,99,0,0,MC,Overcast,KIND,O,EST,39.717,-86.295,797,32,25,22,66,29,150,8,100,210,OVC,10,0,0,0,0,0,0,0,0,0,30.06,1018.9,40,MC,Overcast,28-Nov-14,20
KIND 29/Apr/2016 20,IND42489,4/29/2016,4,29,2016,29-Apr-16,2016,7:30p,20,TOR,83,IND,101,0,0,"18,165",,Apr,Y,1.5,-1.5,U,192.5,Fri,IND2016,18165,0,16,Indianapolis,KIND,KIND42489,57,64,70,90,8,16,74,9.6,156,0,0,PC,High Overcast,KIND,O,EST,39.717,-86.295,797,59,57,47,64,53,20,9,100,250,OVC,10,0,0,0,0,0,0,0,0,0,30.05,1017.6,50,PC,High Overcast,29-Apr-16,20
KIND 29/Dec/2014 19,IND42002,12/29/2014,12,29,2014,29-Dec-14,2015,7:00p,19,CHI,92,IND,90,0,0,"18,165",,Dec,Y,-4.5,4.5,U,193.5,Mon,IND2015,18165,0,15,Indianapolis,KIND,KIND42002,27,37,77,92,8,14,40,8.5,328,0,0,MC,Mostly Cloudy,KIND,O,EST,39.717,-86.295,797,30,20,19,64,26,20,12,70,33,BKN,10,0,0,0,0,0,0,0,0,0,30.33,1028.1,42,MC,Mostly Cloudy,29-Dec-14,19
KIND 29/Jan/2015 19,IND42033,1/29/2015,1,29,2015,29-Jan-15,2015,7:00p,19,NYK,82,IND,103,0,0,"15,665",,Jan,Y,8,-8,U,187.5,Thu,IND2015,18165,0,15,Indianapolis,KIND,KIND42033,34,45,78,100,16,23,93,7.9,44,0,0,MC,Overcast,KIND,O,EST,39.717,-86.295,797,31,18,27,85,29,310,20,100,17,OVC,8,0,0,0,0,0,0,0,0,0,30.15,1021,9,SNOW,Light Snow,29-Jan-15,19
KIND 29/Jan/2017 18,IND42764,1/29/2017,1,29,2017,29-Jan-17,2017,6:00p,18,HOU,101,IND,120,0,0,"17,923",,Jan,Y,-3,3,U,229,Sun,IND2017,17923,0,17,Indianapolis,KIND,KIND42764,27,32,76,86,10,17,100,8.6,0,0.01,0.2,SNOW,Light Snow,KIND,O,EST,39.717,-86.295,797,27,17,19,72,24,280,10,100,30,OVC,9,0,0,0,0,0,0,0,0,0,29.86,1012.1,9,SNOW,Light Snow,29-Jan-17,18
KIND 29/Jan/2018 19,IND43129,1/29/2018,1,29,2018,29-Jan-18,2018,7:00p,19,CHA,96,IND,105,0,0,"14,225",,Jan,Y,1.5,-1.5,U,211.5,Mon,IND2018,17923,0,18,Indianapolis,KIND,KIND43129,29,36,80,89,15,22,100,9.1,0,0,0.1,SNOW,Light Snow,KIND,O,EST,39.717,-86.295,797,27,14,21,78,25,320,18,100,23,OVC,9,0,0,0,0,0,0,0,0,0,30.35,1028.7,9,SNOW,Light Snow,29-Jan-18,19
KIND 29/Mar/2015 19,IND42092,3/29/2015,3,29,2015,29-Mar-15,2015,7:00p,19,DAL,99,IND,104,0,0,"17,358",,Mar,Y,2,-2,O,197,Sun,IND2015,18165,0,15,Indianapolis,KIND,KIND42092,38,51,53,77,14,25,65,9.8,139,0.06,0,MC,Mostly Cloudy,KIND,O,EST,39.717,-86.295,797,43,38,34,71,39,220,9,100,45,OVC,10,0,0,0,0,0,0,0,0,0,29.95,1014.1,40,MC,Overcast,29-Mar-15,19
KIND 29/Mar/2016 19,IND42458,3/29/2016,3,29,2016,29-Mar-16,2016,7:00p,19,CHI,98,IND,96,0,0,"17,050",,Mar,N,6,-6,U,204.5,Tue,IND2016,18165,0,16,Indianapolis,KIND,KIND42458,46,57,58,92,7,13,15,9.9,680,0,0,CLR,Mostly Clear,KIND,O,EST,39.717,-86.295,797,53,49,28,38,42,90,12,20,300,SCT,10,0,0,0,0,0,0,0,0,0,30.2,1022.9,54,CLR,Few High Clouds,29-Mar-16,19
KIND 29/Nov/2013 20,IND41607,11/29/2013,11,29,2013,29-Nov-13,2014,8:00p,20,WAS,73,IND,93,0,0,"18,165",,Nov,Y,10.5,-10.5,U,186,Fri,IND2014,18165,0,14,Indianapolis,KIND,KIND41607,28,38,65,78,5,8,30,10,331,0,0,CLR,Fair,KIND,O,EST,39.717,-86.295,797,30,25,19,64,26,100,5,4,201,SCT,10,0,0,0,0,0,0,0,0,0,30.54,1034.1,46,CLR,Fair,29-Nov-13,20
KIND 29/Oct/2013 19,IND41576,10/29/2013,10,29,2013,29-Oct-13,2014,7:00p,19,ORL,87,IND,97,0,0,"18,165",,Oct,N,12,-12,U,189.5,Tue,IND2014,18165,0,14,Indianapolis,KIND,KIND41576,47,54,72,89,5,7,78,9.1,14,0.07,0,MC,Mostly Cloudy,KIND,O,EST,39.717,-86.295,797,53,51,42,66,48,90,7,100,95,OVC,10,0,0,0,0,0,0,0,0,0,30.2,1022.7,42,MC,Mostly Cloudy,29-Oct-13,19
KIND 29/Oct/2014 19,IND41941,10/29/2014,10,29,2014,29-Oct-14,2015,7:00p,19,PHI,91,IND,103,0,0,"18,165",,Oct,Y,7.5,-7.5,O,189.5,Wed,IND2015,18165,0,15,Indianapolis,KIND,KIND41941,46,54,65,83,11,18,61,10,287,0,0,MC,Overcast,KIND,O,EST,39.717,-86.295,797,46,42,33,61,40,310,9,100,39,OVC,10,0,0,0,0,0,0,0,0,0,30.15,1021,40,MC,Overcast,29-Oct-14,19
KIND 29/Oct/2015 19,IND42306,10/29/2015,10,29,2015,29-Oct-15,2016,7:00p,19,MEM,112,IND,103,0,0,"18,165",,Oct,N,-3,3,O,191.5,Thu,IND2016,18165,0,16,Indianapolis,KIND,KIND42306,44,51,66,82,14,22,49,10,424,0,0,MC,Mostly Cloudy,KIND,O,EST,39.717,-86.295,797,44,38,33,65,39,270,13,75,36,BKN,10,0,0,0,0,0,0,0,0,0,29.94,1014.3,42,MC,Mostly Cloudy,29-Oct-15,19
KIND 29/Oct/2017 17,IND43037,10/29/2017,10,29,2017,29-Oct-17,2018,4:30p,17,SAS,94,IND,97,0,0,"15,013",,Oct,Y,-6.5,6.5,U,208.5,Sun,IND2018,17923,0,18,Indianapolis,KIND,KIND43037,36,41,72,89,7,10,71,10,43,0,0,MC,Overcast,KIND,O,EST,39.717,-86.295,797,40,34,27,60,35,270,9,100,45,BKN,10,22,4,26,43,47,62,0,0,0,29.85,1011.4,42,MC,Mostly Cloudy,29-Oct-17,17
KIND 30/Dec/2016 16,IND42734,12/30/2016,12,30,2016,30-Dec-16,2017,4:00p,16,CHI,101,IND,111,0,0,"17,923",,Dec,Y,4,-4,O,203,Fri,IND2017,17923,0,17,Indianapolis,KIND,KIND42734,32,37,63,81,15,25,70,9.6,375,0,0.1,PC,High Clouds,KIND,O,EST,39.717,-86.295,797,35,26,19,52,29,250,14,45,250,SCT,10,105,12,117,124,136,177,0,0,0,30.08,1019.3,44,PC,Partly Cloudy,30-Dec-16,16
KIND 30/Jan/2014 19,IND41669,1/30/2014,1,30,2014,30-Jan-14,2014,7:00p,19,PHX,102,IND,94,0,0,"16,541",,Jan,N,11.5,-11.5,U,201,Thu,IND2014,18165,0,14,Indianapolis,KIND,KIND41669,25,33,46,56,16,24,66,10,46,0,0,MC,Overcast,KIND,O,EST,39.717,-86.295,797,32,22,9,38,25,200,14,100,200,OVC,10,0,0,0,0,0,0,0,0,0,29.89,1013.1,40,MC,Overcast,30-Jan-14,19
KIND 30/Jan/2016 19,IND42399,1/30/2016,1,30,2016,30-Jan-16,2016,7:00p,19,DEN,105,IND,109,0,0,"18,165",,Jan,N,9,-9,O,208.5,Sat,IND2016,18165,0,16,Indianapolis,KIND,KIND42399,46,61,57,70,11,18,63,10,166,0,0,PC,High Overcast,KIND,O,EST,39.717,-86.295,797,51,48,37,59,45,230,9,100,178,BKN,10,0,0,0,0,0,0,0,0,0,29.74,1007.2,52,PC,High Clouds,30-Jan-16,19
KIND 31/Dec/2013 15,IND41639,12/31/2013,12,31,2013,31-Dec-13,2014,3:00p,15,CLE,76,IND,91,0,0,"18,165",,Dec,Y,12.5,-12.5,U,197,Tue,IND2014,18165,0,14,Indianapolis,KIND,KIND41639,25,31,62,74,10,18,79,9.9,232,0,0,MC,Overcast,KIND,O,EST,39.717,-86.295,797,31,22,14,49,26,230,10,100,180,BKN,10,99,25,124,245,270,350,0,0,0,30.29,1026.5,42,MC,Mostly Cloudy,31-Dec-13,15
KIND 31/Dec/2014 15,IND42004,12/31/2014,12,31,2014,31-Dec-14,2015,3:00p,15,MIA,95,IND,106,0,0,"18,165",,Dec,Y,4,-4,O,189.5,Wed,IND2015,18165,0,15,Indianapolis,KIND,KIND42004,16,23,58,73,11,17,7,10,545,0,0,CLR,Fair,KIND,O,EST,39.717,-86.295,797,23,10,2,40,18,260,16,0,201,CLR,10,245,25,270,245,270,350,0,0,0,30.42,1031.4,46,CLR,Fair,31-Dec-14,15
KIND 31/Dec/2015 18,IND42369,12/31/2015,12,31,2015,31-Dec-15,2016,6:00p,18,MIL,120,IND,116,0,0,"16,348",,Dec,N,6,-6,O,201,Thu,IND2016,18165,0,16,Indianapolis,KIND,KIND42369,30,31,76,82,12,17,99,9.8,0,0,0,MC,Overcast,KIND,O,EST,39.717,-86.295,797,31,21,22,69,28,280,14,100,21,OVC,10,0,0,0,0,0,0,0,0,0,30.31,1027.4,40,MC,Overcast,31-Dec-15,18
KIND 31/Dec/2017 17,IND43100,12/31/2017,12,31,2017,31-Dec-17,2018,5:00p,17,MIN,107,IND,90,0,0,"17,923",,Dec,N,-3,3,U,208,Sun,IND2018,17923,0,18,Indianapolis,KIND,KIND43100,4,11,72,83,8,12,58,8.2,376,0.07,0.5,SNOW,Light Snow,KIND,O,EST,39.717,-86.295,797,8,-3,-1,66,6,310,7,10,250,FEW,10,12,1,13,13,14,18,0,0,0,30.51,1035.1,45,CLR,Mostly Clear,31-Dec-17,17
KIND 31/Jan/2015 19,IND42035,1/31/2015,1,31,2015,31-Jan-15,2015,7:00p,19,SAC,99,IND,94,0,0,"18,165",,Jan,N,5.5,-5.5,U,199.5,Sat,IND2015,18165,0,15,Indianapolis,KIND,KIND42035,27,36,78,100,8,16,68,8.1,4,0.13,0.6,CLR,Fair,KIND,O,EST,39.717,-86.295,797,32,24,27,82,30,220,9,100,32,OVC,3,0,0,0,0,0,0,99,0.04,0.2,30.28,1025.4,9,SNOW,Light Snow,31-Jan-15,19
KIND 31/Jan/2018 19,IND43131,1/31/2018,1,31,2018,31-Jan-18,2018,7:00p,19,MEM,101,IND,105,0,0,"15,093",,Jan,N,8.5,-8.5,O,201.5,Wed,IND2018,17923,0,18,Indianapolis,KIND,KIND43131,39,49,52,68,15,25,90,10,97,0,0,PC,High Clouds,KIND,O,EST,39.717,-86.295,797,41,35,29,62,36,240,9,95,250,BKN,10,0,0,0,0,0,0,0,0,0,29.83,1010.7,52,PC,High Clouds,31-Jan-18,19
KIND 31/Mar/2014 19,IND41729,3/31/2014,3,31,2014,31-Mar-14,2014,7:00p,19,SAS,103,IND,77,0,0,"18,165",,Mar,N,-4.5,4.5,U,188,Mon,IND2014,18165,0,14,Indianapolis,KIND,KIND41729,52,67,49,76,11,17,70,10,241,0,0,PC,High Clouds,KIND,O,EST,39.717,-86.295,797,61,59,30,31,47,160,12,100,150,OVC,10,0,0,0,0,0,0,0,0,0,29.95,1014.2,40,MC,Overcast,31-Mar-14,19
KIND 31/Mar/2016 19,IND42460,3/31/2016,3,31,2016,31-Mar-16,2016,7:00p,19,ORL,114,IND,94,0,0,"17,234",,Mar,N,6.5,-6.5,U,210,Thu,IND2016,18165,0,16,Indianapolis,KIND,KIND42460,59,68,82,90,18,30,89,9.6,0,0.52,0,MC,Overcast,KIND,O,EST,39.717,-86.295,797,61,60,57,87,59,220,10,100,180,BKN,10,0,0,0,0,0,0,99,0.02,0,29.51,999,18,RAIN,Light Rain,31-Mar-16,19
