ID,FullDate,Date,Date2,Start(ET),Hour,Favorite,Underdog ATS,Underdog,Total,Covered O/U,O/U,Season,Week,Attendance,Home/Neutral,Home Line,Away Line,Visitor/Neutral,Home Pts,Visitor Pts, Home Covered,Capacity,New Stadium Season,Years in Stadium,Temperature,Dome,City Played,Weather Station,Key
LAC2016,13-Oct-16,13/Oct/2016,13-Oct-2016,8:25,20,DEN,-3,LAC,34,U,44.5,2016,Week 6,58904,LAC,3,-3,DEN,21,13,Y,70561,0,49,69,0,San Diego,KSAN,KSAN4265620
SFN2016,6-Oct-16,06/Oct/2016,06-Oct-2016,8:25,20,ARI,-3.5,SF,54,O,42.5,2016,Week 5,70178,SF,3.5,-3.5,BUF,21,33,Y,75000,0,2,72,0,San Jose,KSJC,KSJC4264920
CIN2016,29-Sep-16,29/Sep/2016,29-Sep-2016,8:25,20,CIN,-7.5,MIA,29,U,46.5,2016,Week 4,60834,CIN,-7.5,7.5,CIN,22,7,Y,65515,0,16,59,0,Cincinnati,KLUK,KLUK4264220
NEP2016,22-Sep-16,22/Sep/2016,22-Sep-2016,8:25,20,NE,-1,HOU,27,U,38.5,2016,Week 3,66829,NE,-1,1,SF,27,0,Y,65878,0,14,68,0,Boston,KBOS,KBOS4263520
BUF2016,15-Sep-16,15/Sep/2016,15-Sep-2016,8:25,20,BUF, PK,NYJ,68,O,40.5,2016,Week 2,70256,BUF, PK,PK,LAR,31,37,PK,71608,0,43,54,0,Buffalo,KBUF,KBUF4262820
PHI2015,26-Dec-15,26/Dec/2015,26-Dec-2015,8:25,20,PHI,-3.5,WAS,62,O,48.5,2015,Week 16,69596,PHI,-3.5,3.5,WAS,24,38,Y,69796,0,12,50,0,Philadelphia,KPHL,KPHL4236420
OAK2015,24-Dec-15,24/Dec/2015,24-Dec-2015,8:25,20,OAK,-4,LAC,43,U,45.5,2015,Week 16,54400,OAK,-4,4,NYJ,23,20,N,56057,0,49,46,0,San Jose,KSJC,KSJC4236220
DAL2015,19-Dec-15,19/Dec/2015,19-Dec-2015,8:25,20,NYJ,-3.5,DAL,35,U,41,2015,Week 15,90345,DAL,3.5,-3.5,BAL,16,19,N,105000,0,6,50,1,Dallas,KDAL,KDAL4235720
LAR2015,17-Dec-15,17/Dec/2015,17-Dec-2015,8:25,20,LAR,-1,TB,54,O,41,2015,Week 15,51295,LAR,-1,1,NYJ,31,23,Y,67277,0,20,72,1,St. Louis,KCPS,KCPS4235520
ARI2015,10-Dec-15,10/Dec/2015,10-Dec-2015,8:25,20,ARI,-10,MIN,43,U,46.5,2015,Week 14,64784,ARI,-10,10,JAX,23,20,N,63400,0,9,72,1,Phoenix,KLUF,KLUF4234820
DET2015,3-Dec-15,03/Dec/2015,03-Dec-2015,8:25,20,GB,-2.5,DET,50,O,46.5,2015,Week 13,63207,DET,2.5,-2.5,GB,23,27,Y,65000,0,13,72,1,Detroit,CYQG,CYQG4234120
JAC2015,19-Nov-15,19/Nov/2015,19-Nov-2015,8:25,20,JAX,-3,TEN,32,U,41.5,2015,Week 11,60121,JAX,-3,3,TEN,19,13,Y,66851,0,20,71,0,Jacksonville,KNIP,KNIP4232720
NYJ2015,12-Nov-15,12/Nov/2015,12-Nov-2015,8:25,20,NYJ,-2.5,BUF,39,U,42,2015,Week 10,78160,NYJ,-2.5,2.5,JAX,17,22,Y,82550,0,5,56,0,New York,KFRG,KFRG4232020
CIN2015,5-Nov-15,05/Nov/2015,05-Nov-2015,8:25,20,CIN,-13,CLE,41,U,46,2015,Week 9,65816,CIN,-13,13,MIA,31,10,Y,65515,0,15,65,0,Cincinnati,KLUK,KLUK4231320
NEP2015,29-Oct-15,29/Oct/2015,29-Oct-2015,8:25,20,NE,-8,MIA,43,U,51.5,2015,Week 8,66829,NE,-8,8,PIT,36,7,Y,65878,0,13,53,0,Boston,KBOS,KBOS4230620
SFN2015,22-Oct-15,22/Oct/2015,22-Oct-2015,8:25,20,SEA,-6.5,SF,23,U,42,2015,Week 7,70799,SF,6.5,-6.5,CHI,3,20,Y,75000,0,1,66,0,San Jose,KSJC,KSJC4229920
NOS2015,15-Oct-15,15/Oct/2015,15-Oct-2015,8:25,20,ATL,-3,NO,52,U,52.5,2015,Week 6,73018,NO,3,-3,LAR,31,21,Y,73208,0,40,72,1,New Orleans,KNEW,KNEW4229220
HOU2015,8-Oct-15,08/Oct/2015,08-Oct-2015,8:25,20,HOU,-5,IND,47,O,41,2015,Week 5,71732,HOU,-5,5,IND,20,27,Y,71795,0,13,76,0,Houston,KHOU,KHOU4228520
PIT2015,1-Oct-15,01/Oct/2015,01-Oct-2015,8:25,20,BAL,-3,PIT,43,U,44,2015,Week 4,63929,PIT,3,-3,SF,20,23,N,68400,0,14,54,0,Pittsburgh,KAGC,KAGC4227820
NYG2015,24-Sep-15,24/Sep/2015,24-Sep-2015,8:25,20,NYG,-3,WAS,53,O,45,2015,Week 3,76081,NYG,-3,3,CIN,32,21,Y,82550,0,5,66,0,New York,KFRG,KFRG4227120
KCC2015,17-Sep-15,17/Sep/2015,17-Sep-2015,8:25,20,KC,-3,DEN,55,O,42,2015,Week 2,76404,KC,-3,3,SEA,24,31,Y,76416,0,43,80,0,Kansas City,KMKC,KMKC4226420
SFN2014,20-Dec-14,20/Dec/2014,20-Dec-2014,8:25,20,SF,-1.5,LAC,73,O,40.5,2014,Week 16,70699,SF,-1.5,1.5,ARI,35,38,Y,75000,1,0,58,0,San Jose,KSJC,KSJC4199320
JAC2014,18-Dec-14,18/Dec/2014,18-Dec-2014,8:25,20,JAX,-4.5,TEN,34,U,39,2014,Week 16,61202,JAX,-4.5,4.5,CLE,21,13,Y,67297,0,19,54,0,Jacksonville,KNIP,KNIP4199120
LAR2014,11-Dec-14,11/Dec/2014,11-Dec-2014,8:25,20,LAR,-6,ARI,18,U,40.5,2014,Week 15,55880,LAR,-6,6,HOU,6,12,N,67277,0,19,72,1,St. Louis,KCPS,KCPS4198420
CHI2014,4-Dec-14,04/Dec/2014,04-Dec-2014,8:25,20,DAL,-3.5,CHI,69,O,50,2014,Week 14,61558,CHI,3.5,-3.5,DEN,28,41,Y,61500,0,43,34,0,Chicago,KMDW,KMDW4197720
OAK2014,20-Nov-14,20/Nov/2014,20-Nov-2014,8:25,20,KC,-7.5,OAK,44,O,42,2014,Week 12,52865,OAK,7.5,-7.5,DEN,24,20,N,56057,0,48,55,0,San Jose,KSJC,KSJC4196320
MIA2014,13-Nov-14,13/Nov/2014,13-Nov-2014,8:25,20,MIA,-4,BUF,31,U,41,2014,Week 11,71573,MIA,-4,4,TB,22,9,Y,75540,0,27,71,0,Florida,KFXE,KFXE4195620
CIN2014,6-Nov-14,06/Nov/2014,06-Nov-2014,8:25,20,CIN,-6.5,CLE,27,U,46,2014,Week 10,65871,CIN,-6.5,6.5,LAC,3,24,Y,65515,0,14,43,0,Cincinnati,KLUK,KLUK4194920
CAR2014,30-Oct-14,30/Oct/2014,30-Oct-2014,8:25,20,NO,-3,CAR,38,U,49,2014,Week 9,73663,CAR,3,-3,WAS,10,28,Y,74455,0,18,53,0,Charlotte,KCLT,KCLT4194220
DEN2014,23-Oct-14,23/Oct/2014,23-Oct-2014,8:25,20,DEN,-9,LAC,56,O,51,2014,Week 8,76907,DEN,-9,9,LAC,35,21,Y,76125,0,13,61,0,Colorado,KBJC,KBJC4193520
NEP2014,16-Oct-14,16/Oct/2014,16-Oct-2014,8:25,20,NE,-9.5,NYJ,52,O,44.5,2014,Week 7,68756,NE,-9.5,9.5,MIN,27,25,N,68756,0,12,63,0,Boston,KBOS,KBOS4192820
HOU2014,9-Oct-14,09/Oct/2014,09-Oct-2014,8:25,20,IND,-2.5,HOU,61,O,46,2014,Week 6,71787,HOU,2.5,-2.5,IND,28,33,Y,71795,0,12,77,0,Houston,KHOU,KHOU4192120
GBP2014,2-Oct-14,02/Oct/2014,02-Oct-2014,8:25,20,GB,-9.5,MIN,52,O,46.5,2014,Week 5,78054,GB,-9.5,9.5,MIN,42,10,Y,80750,0,57,63,0,Green Bay,KGRB,KGRB4191420
WAS2014,25-Sep-14,25/Sep/2014,25-Sep-2014,8:25,20,WAS,-3,NYG,59,O,44.5,2014,Week 4,80573,WAS,-3,3,TEN,14,45,Y,79000,0,17,63,0,Washington,KDCA,KDCA4190720
ATL2014,18-Sep-14,18/Sep/2014,18-Sep-2014,8:25,20,ATL,-6.5,TB,70,O,47,2014,Week 3,70318,ATL,-6.5,6.5,CHI,56,14,Y,71228,0,22,72,1,Atlanta,KATL,KATL4190020
BAL2014,11-Sep-14,11/Sep/2014,11-Sep-2014,8:25,20,BAL,-2.5,PIT,32,U,44.5,2014,Week 2,71181,BAL,-2.5,2.5,CLE,26,6,Y,71008,0,16,80,0,Baltimore,KDMH,KDMH4189320
DEN2013,12-Dec-13,12/Dec/2013,12-Dec-2013,8:25,20,DEN,-10,LAC,47,U,57.5,2013,Week 15,76497,DEN,-10,10,LAC,20,27,N,76125,0,12,39,0,Colorado,KBJC,KBJC4162020
JAC2013,5-Dec-13,05/Dec/2013,05-Dec-2013,8:25,20,HOU,-3,JAX,47,O,43.5,2013,Week 14,60414,JAX,3,-3,GB,27,20,Y,67246,0,18,72,0,Jacksonville,KNIP,KNIP4161320
ATL2013,21-Nov-13,21/Nov/2013,21-Nov-2013,8:25,20,NO,-8,ATL,30,U,53,2013,Week 12,70422,ATL,8,-8,OAK,13,17,N,71228,0,21,72,1,Atlanta,KATL,KATL4159920
TEN2013,14-Nov-13,14/Nov/2013,14-Nov-2013,8:25,20,IND,-3,TEN,57,O,42.5,2013,Week 11,69143,TEN,3,-3,TB,27,30,N,69143,0,14,44,0,Nashville,KBNA,KBNA4159220
MIN2013,7-Nov-13,07/Nov/2013,07-Nov-2013,8:25,20,WAS,-1.5,MIN,61,O,48.5,2013,Week 10,64011,MIN,1.5,-1.5,SEA,34,27,Y,64121,0,31,72,1,Minnesota,KSTP,KSTP4158520
TBB2013,24-Oct-13,24/Oct/2013,24-Oct-2013,8:25,20,CAR,-7,TB,44,O,39.5,2013,Week 8,59073,TB,7,-7,MIA,13,31,Y,65890,0,15,70,0,Tampa,KTPF,KTPF4157120
ARI2013,17-Oct-13,17/Oct/2013,17-Oct-2013,8:25,20,SEA,-5.5,ARI,56,O,41,2013,Week 7,61200,ARI,5.5,-5.5,OAK,22,34,Y,63400,0,7,72,1,Phoenix,KLUF,KLUF4156420
CHI2013,10-Oct-13,10/Oct/2013,10-Oct-2013,8:25,20,CHI,-9,NYG,48,O,47.5,2013,Week 6,62374,CHI,-9,9,ATL,27,21,N,61500,0,42,63,0,Chicago,KMDW,KMDW4155720
CLE2013,3-Oct-13,03/Oct/2013,03-Oct-2013,8:25,20,CLE,-3.5,BUF,61,O,40.5,2013,Week 5,71239,CLE,-3.5,3.5,CIN,37,24,Y,73200,0,14,75,0,Cleveland,KBKL,KBKL4155020
LAR2013,26-Sep-13,26/Sep/2013,26-Sep-2013,8:25,20,SF,-3.5,LAR,46,O,43,2013,Week 4,56640,LAR,3.5,-3.5,HOU,11,35,Y,67277,0,18,72,1,St. Louis,KCPS,KCPS4154320
PHI2013,19-Sep-13,19/Sep/2013,19-Sep-2013,8:25,20,PHI,-3.5,KC,42,U,50.5,2013,Week 3,69144,PHI,-3.5,3.5,KC,16,26,Y,69796,0,10,73,0,Philadelphia,KPHL,KPHL4153620
NEP2013,12-Sep-13,12/Sep/2013,12-Sep-2013,8:25,20,NE,-11,NYJ,23,U,43,2013,Week 2,68756,NE,-11,11,GB,13,10,N,68756,0,11,72,0,Boston,KBOS,KBOS4152920
PHI2017,25-Dec-17,25/Dec/2017,25-Dec-2017,8:30,20,PHI,-10,OAK,29,U,46.5,2017,Week 16,69596,PHI,-10,10,OAK,19,10,N,69796,0,14,41,0,Philadelphia,KPHL,KPHL4309420
GBP2017,23-Dec-17,23/Dec/2017,23-Dec-2017,8:30,20,MIN,-9,GB,16,U,41,2017,Week 16,78092,GB,9,-9,MIN,0,16,Y,81441,0,60,60,0,Green Bay,KGRB,KGRB4309220
TBB2017,18-Dec-17,18/Dec/2017,18-Dec-2017,8:30,20,ATL,-6.5,TB,45,U,48.5,2017,Week 15,62382,TB,6.5,-6.5,GB,21,24,N,65618,0,19,71,0,Tampa,KTPF,KTPF4308720
OAK2017,17-Dec-17,17/Dec/2017,17-Dec-2017,8:30,20,DAL,-3,OAK,37,U,46.5,2017,Week 15,55372,OAK,3,-3,DAL,17,20,N,56057,0,51,64,0,San Jose,KSJC,KSJC4308620
MIA2017,11-Dec-17,11/Dec/2017,11-Dec-2017,8:30,20,NE,-10.5,MIA,47,U,48,2017,Week 14,65548,MIA,10.5,-10.5,NE,27,20,N,64767,0,30,85,0,Florida,KFXE,KFXE4308020
PIT2017,10-Dec-17,10/Dec/2017,10-Dec-2017,8:30,20,PIT,-6,BAL,77,O,43,2017,Week 14,60069,PIT,-6,6,OAK,39,38,N,68400,0,16,70,0,Pittsburgh,KAGC,KAGC4307920
CIN2017,4-Dec-17,04/Dec/2017,04-Dec-2017,8:30,20,PIT,-4.5,CIN,43,P,43,2017,Week 13,56029,CIN,4.5,-4.5,TEN,20,23,N,65515,0,17,54,0,Cincinnati,KLUK,KLUK4307320
SEA2017,3-Dec-17,03/Dec/2017,03-Dec-2017,8:30,20,PHI,-4,SEA,34,U,46.5,2017,Week 13,69075,SEA,4,-4,WAS,24,10,Y,68740,0,15,69,0,Seattle,KBFI,KBFI4307220
BAL2017,27-Nov-17,27/Nov/2017,27-Nov-2017,8:30,20,BAL,-8,HOU,39,U,39.5,2017,Week 12,70357,BAL,-8,8,TB,23,16,N,71008,0,19,64,0,Baltimore,KDMH,KDMH4306620
PIT2017,26-Nov-17,26/Nov/2017,26-Nov-2017,8:30,20,PIT,-14,GB,59,O,43,2017,Week 12,62147,PIT,-14,14,GB,31,28,N,68400,0,16,88,0,Pittsburgh,KAGC,KAGC4306520
WAS2017,23-Nov-17,23/Nov/2017,23-Nov-2017,8:30,20,WAS,-7,NYG,30,U,44,2017,Week 12,73210,WAS,-7,7,NYG,20,10,Y,82000,0,20,40,0,Washington,KDCA,KDCA4306220
SEA2017,20-Nov-17,20/Nov/2017,20-Nov-2017,8:30,20,ATL,-1,SEA,65,O,46,2017,Week 11,69026,SEA,1,-1,CHI,31,34,Y,68740,0,15,87,0,Seattle,KBFI,KBFI4305920
DAL2017,19-Nov-17,19/Nov/2017,19-Nov-2017,8:30,20,PHI,-6.5,DAL,46,U,48.5,2017,Week 11,93247,DAL,6.5,-6.5,PHI,9,37,Y,105000,0,8,46,0,Dallas,KDAL,KDAL4305820
CAR2017,13-Nov-17,13/Nov/2017,13-Nov-2017,8:30,20,CAR,-8,MIA,66,O,38.5,2017,Week 10,72790,CAR,-8,8,SF,45,21,Y,75523,0,21,87,0,Charlotte,KCLT,KCLT4305220
DEN2017,12-Nov-17,12/Nov/2017,12-Nov-2017,8:30,20,NE,-7,DEN,57,O,45,2017,Week 10,76820,DEN,7,-7,NE,16,41,Y,76125,0,16,44,0,Colorado,KBJC,KBJC4305120
GBP2017,6-Nov-17,06/Nov/2017,06-Nov-2017,8:30,20,DET,-2.5,GB,47,O,43,2017,Week 9,77575,GB,2.5,-2.5,DET,17,30,Y,81441,0,60,38,0,Green Bay,KGRB,KGRB4304520
MIA2017,5-Nov-17,05/Nov/2017,05-Nov-2017,8:30,20,OAK,-3,MIA,51,O,44.5,2017,Week 9,65139,MIA,3,-3,CAR,24,27,N,64767,0,30,45,0,Florida,KFXE,KFXE4304420
KCC2017,30-Oct-17,30/Oct/2017,30-Oct-2017,8:30,20,KC,-7,DEN,48,O,42,2017,Week 8,76573,KC,-7,7,DEN,29,19,Y,76416,0,45,67,0,Kansas City,KMKC,KMKC4303820
DET2017,29-Oct-17,29/Oct/2017,29-Oct-2017,8:30,20,PIT,-3,DET,35,U,45,2017,Week 8,64983,DET,3,-3,PIT,15,20,Y,65000,0,15,79,0,Detroit,CYQG,CYQG4303720
PHI2017,23-Oct-17,23/Oct/2017,23-Oct-2017,8:30,20,PHI,-5.5,WAS,58,O,49,2017,Week 7,69596,PHI,-5.5,5.5,WAS,34,24,Y,69796,0,14,82,0,Philadelphia,KPHL,KPHL4303120
NEP2017,22-Oct-17,22/Oct/2017,22-Oct-2017,8:30,20,NE,-3,ATL,30,U,57,2017,Week 7,65878,NE,-3,3,NYG,23,7,Y,65878,0,15,32,0,Boston,KBOS,KBOS4303020
TEN2017,16-Oct-17,16/Oct/2017,16-Oct-2017,8:30,20,TEN,-7,IND,58,O,46.5,2017,Week 6,63888,TEN,-7,7,IND,36,22,Y,69143,0,18,55,0,Nashville,KBNA,KBNA4302420
DEN2017,15-Oct-17,15/Oct/2017,15-Oct-2017,8:30,20,DEN,-13.5,NYG,33,U,37.5,2017,Week 6,76721,DEN,-13.5,13.5,NYG,10,23,N,76125,0,16,45,0,Colorado,KBJC,KBJC4302320
CHI2017,9-Oct-17,09/Oct/2017,09-Oct-2017,8:30,20,MIN,-3.5,CHI,37,U,41,2017,Week 5,61834,CHI,3.5,-3.5,MIN,17,20,N,61500,0,46,35,0,Chicago,KMDW,KMDW4301720
HOU2017,8-Oct-17,08/Oct/2017,08-Oct-2017,8:30,20,KC,-2,HOU,76,O,45,2017,Week 5,71835,HOU,2,-2,KC,34,42,Y,71795,0,15,46,0,Houston,KHOU,KHOU4301620
KCC2017,2-Oct-17,02/Oct/2017,02-Oct-2017,8:30,20,KC,-7,WAS,49,O,48,2017,Week 4,74587,KC,-7,7,WAS,29,20,Y,76416,0,45,59,0,Kansas City,KMKC,KMKC4301020
SEA2017,1-Oct-17,01/Oct/2017,01-Oct-2017,8:30,20,SEA,-12.5,IND,64,O,41.5,2017,Week 4,68872,SEA,-12.5,12.5,IND,46,18,Y,68740,0,15,59,0,Seattle,KBFI,KBFI4300920
ARI2017,25-Sep-17,25/Sep/2017,25-Sep-2017,8:30,20,DAL,-3,ARI,45,U,46.5,2017,Week 3,65102,ARI,3,-3,DAL,17,28,Y,63400,0,11,67,0,Phoenix,KLUF,KLUF4300320
WAS2017,24-Sep-17,24/Sep/2017,24-Sep-2017,8:30,20,OAK,-3.5,WAS,37,U,53.5,2017,Week 3,77123,WAS,3.5,-3.5,OAK,27,10,Y,82000,0,20,87,0,Washington,KDCA,KDCA4300220
NYG2017,18-Sep-17,18/Sep/2017,18-Sep-2017,8:30,20,NYG,-3,DET,34,U,42.5,2017,Week 2,77004,NYG,-3,3,NYJ,10,24,Y,82550,0,7,60,0,New York,KFRG,KFRG4299620
ATL2017,17-Sep-17,17/Sep/2017,17-Sep-2017,8:30,20,ATL,-3,GB,57,O,55.5,2017,Week 2,70826,ATL,-3,3,BAL,34,23,Y,71000,1,0,73,0,Atlanta,KATL,KATL4299520
DAL2017,10-Sep-17,10/Sep/2017,10-Sep-2017,8:30,20,DAL,-6,NYG,22,U,46.5,2017,Week 1,93183,DAL,-6,6,NYG,19,3,Y,105000,0,8,38,0,Dallas,KDAL,KDAL4298820
NEP2017,7-Sep-17,07/Sep/2017,07-Sep-2017,8:30,20,NE,-9,KC,69,O,42,2017,Week 1,65878,NE,-9,9,KC,27,42,Y,65878,0,15,71,0,Boston,KBOS,KBOS4298520
DAL2016,26-Dec-16,26/Dec/2016,26-Dec-2016,8:30,20,DAL,-6.5,DET,63,O,46,2016,Week 16,92885,DAL,-6.5,6.5,JAX,42,21,Y,105000,0,7,65,1,Dallas,KDAL,KDAL4273020
KCC2016,25-Dec-16,25/Dec/2016,25-Dec-2016,8:30,20,KC,-3,DEN,43,O,38,2016,Week 16,76671,KC,-3,3,MIA,33,10,Y,76416,0,44,60,0,Kansas City,KMKC,KMKC4272920
WAS2016,19-Dec-16,19/Dec/2016,19-Dec-2016,8:30,20,WAS,-7,CAR,41,U,50.5,2016,Week 15,76689,WAS,-7,7,GB,15,26,Y,82000,0,19,30,0,Washington,KDCA,KDCA4272320
DAL2016,18-Dec-16,18/Dec/2016,18-Dec-2016,8:30,20,DAL,-7,TB,46,U,46.5,2016,Week 15,93101,DAL,-7,7,TB,26,20,N,105000,0,7,26,1,Dallas,KDAL,KDAL4272220
NEP2016,12-Dec-16,12/Dec/2016,12-Dec-2016,8:30,20,NE,-6,BAL,53,O,45.5,2016,Week 14,66829,NE,-6,6,HOU,30,23,Y,65878,0,14,33,0,Boston,KBOS,KBOS4271620
NYG2016,11-Dec-16,11/Dec/2016,11-Dec-2016,8:30,20,DAL,-3.5,NYG,17,U,47,2016,Week 14,80874,NYG,3.5,-3.5,WAS,10,7,N,82550,0,6,30,0,New York,KFRG,KFRG4271520
NYJ2016,5-Dec-16,05/Dec/2016,05-Dec-2016,8:30,20,NYJ,-1,IND,51,O,48.5,2016,Week 13,78160,NYJ,-1,1,SF,10,41,Y,82550,0,6,43,0,New York,KFRG,KFRG4270920
SEA2016,4-Dec-16,04/Dec/2016,04-Dec-2016,8:30,20,SEA,-8.5,CAR,47,O,44,2016,Week 13,69104,SEA,-8.5,8.5,DET,40,7,Y,68740,0,14,41,0,Seattle,KBFI,KBFI4270820
PHI2016,28-Nov-16,28/Nov/2016,28-Nov-2016,8:30,20,PHI,-4,GB,40,U,47.5,2016,Week 12,69596,PHI,-4,4,GB,13,27,Y,69796,0,13,47,0,Philadelphia,KPHL,KPHL4270220
DEN2016,27-Nov-16,27/Nov/2016,27-Nov-2016,8:30,20,DEN,-3.5,KC,57,O,40,2016,Week 12,76819,DEN,-3.5,3.5,KC,27,30,N,76125,0,15,44,0,Colorado,KBJC,KBJC4270120
IND2016,24-Nov-16,24/Nov/2016,24-Nov-2016,8:30,20,PIT,-8.5,IND,35,U,49.5,2016,Week 12,66583,IND,8.5,-8.5,SEA,7,28,Y,67000,0,8,72,1,Indianapolis,KIND,KIND4269820
OAK2016,21-Nov-16,21/Nov/2016,21-Nov-2016,8:30,20,OAK,-6.5,HOU,47,O,46,2016,Week 11,56426,OAK,-6.5,6.5,SF,27,20,Y,56057,0,50,28,0,San Jose,KSJC,KSJC4269520
WAS2016,20-Nov-16,20/Nov/2016,20-Nov-2016,8:30,20,WAS,-3,GB,66,O,48.5,2016,Week 11,77137,WAS,-3,3,ARI,42,24,Y,82000,0,19,38,0,Washington,KDCA,KDCA4269420
NYG2016,14-Nov-16,14/Nov/2016,14-Nov-2016,8:30,20,NYG, PK,CIN,41,U,49.5,2016,Week 10,76218,NYG, PK,PK,NYJ,21,20,PK,82550,0,6,54,0,New York,KFRG,KFRG4268820
NEP2016,13-Nov-16,13/Nov/2016,13-Nov-2016,8:30,20,NE,-7.5,SEA,55,O,49.5,2016,Week 10,66829,NE,-7.5,7.5,CIN,24,31,N,65878,0,14,45,0,Boston,KBOS,KBOS4268720
SEA2016,7-Nov-16,07/Nov/2016,07-Nov-2016,8:30,20,SEA,-6,BUF,56,O,43.5,2016,Week 9,69084,SEA,-6,6,LAR,31,25,N,68740,0,14,60,0,Seattle,KBFI,KBFI4268120
OAK2016,6-Nov-16,06/Nov/2016,06-Nov-2016,8:30,20,OAK,-1,DEN,50,O,44.5,2016,Week 9,54957,OAK,-1,1,BAL,30,20,Y,56057,0,50,67,0,San Jose,KSJC,KSJC4268020
CHI2016,31-Oct-16,31/Oct/2016,31-Oct-2016,8:30,20,MIN,-5.5,CHI,30,U,39.5,2016,Week 8,60422,CHI,5.5,-5.5,MIN,20,10,Y,61500,0,45,57,0,Chicago,KMDW,KMDW4267420
DAL2016,30-Oct-16,30/Oct/2016,30-Oct-2016,8:30,20,DAL,-5,PHI,52,O,44,2016,Week 8,93103,DAL,-5,5,BUF,29,23,Y,105000,0,7,72,1,Dallas,KDAL,KDAL4267320
DEN2016,24-Oct-16,24/Oct/2016,24-Oct-2016,8:30,20,DEN,-8.5,HOU,36,U,40,2016,Week 7,76865,DEN,-8.5,8.5,HOU,27,9,Y,76125,0,15,66,0,Colorado,KBJC,KBJC4266720
ARI2016,23-Oct-16,23/Oct/2016,23-Oct-2016,8:30,20,ARI,-2.5,SEA,12,U,43,2016,Week 7,65089,ARI,-2.5,2.5,PHI,6,6,N,63400,0,10,72,1,Phoenix,KLUF,KLUF4266620
ARI2016,17-Oct-16,17/Oct/2016,17-Oct-2016,8:30,20,ARI,-7,NYJ,31,U,46,2016,Week 6,64709,ARI,-7,7,HOU,28,3,Y,63400,0,10,72,1,Phoenix,KLUF,KLUF4266020
HOU2016,16-Oct-16,16/Oct/2016,16-Oct-2016,8:30,20,HOU,-3,IND,49,O,48,2016,Week 6,71891,HOU,-3,3,IND,26,23,N,71795,0,14,80,0,Houston,KHOU,KHOU4265920
CAR2016,10-Oct-16,10/Oct/2016,10-Oct-2016,8:30,20,CAR,-6,TB,31,U,47,2016,Week 5,73425,CAR,-6,6,GB,14,17,N,75419,0,20,57,0,Charlotte,KCLT,KCLT4265320
GBP2016,9-Oct-16,09/Oct/2016,09-Oct-2016,8:30,20,GB,-7,NYG,39,U,50,2016,Week 5,78401,GB,-7,7,NYG,23,16,N,81435,0,59,48,0,Green Bay,KGRB,KGRB4265220
MIN2016,3-Oct-16,03/Oct/2016,03-Oct-2016,8:30,20,MIN,-4,NYG,34,U,42.5,2016,Week 4,66690,MIN,-4,4,IND,24,10,Y,66655,1,0,72,1,Minnesota,KSTP,KSTP4264620
PIT2016,2-Oct-16,02/Oct/2016,02-Oct-2016,8:30,20,PIT,-3.5,KC,57,O,48.5,2016,Week 4,61278,PIT,-3.5,3.5,SF,43,14,Y,68400,0,15,60,0,Pittsburgh,KAGC,KAGC4264520
NOS2016,26-Sep-16,26/Sep/2016,26-Sep-2016,8:30,20,NO,-3,ATL,77,O,54.5,2016,Week 3,73003,NO,-3,3,HOU,32,45,Y,73208,0,41,72,1,New Orleans,KNEW,KNEW4263920
DAL2016,25-Sep-16,25/Sep/2016,25-Sep-2016,8:30,20,DAL,-6.5,CHI,48,O,45,2016,Week 3,90554,DAL,-6.5,6.5,NYJ,31,17,Y,105000,0,7,72,1,Dallas,KDAL,KDAL4263820
MIN2016,18-Sep-16,18/Sep/2016,18-Sep-2016,8:30,20,GB,-2,MIN,31,U,43,2016,Week 2,66813,MIN,2,-2,ATL,17,14,Y,66655,1,0,34,0,Minnesota,KSTP,KSTP4263120
ARI2016,11-Sep-16,11/Sep/2016,11-Sep-2016,8:30,20,ARI,-8.5,NE,44,P,44,2016,Week 1,64864,ARI,-8.5,8.5,PHI,21,23,N,63400,0,10,72,1,Phoenix,KLUF,KLUF4262420
DEN2016,8-Sep-16,08/Sep/2016,08-Sep-2016,8:30,20,CAR,-3,DEN,41,O,40.5,2016,Week 1,76843,DEN,3,-3,CAR,21,20,N,76125,0,15,82,0,Colorado,KBJC,KBJC4262120
GBP2015,3-Jan-16,03/Jan/2016,03-Jan-2016,8:30,20,GB,-3,MIN,33,U,44,2015,Week 17,78412,GB,-3,3,MIN,13,20,Y,81435,0,58,68,0,Green Bay,KGRB,KGRB4237220
DEN2015,28-Dec-15,28/Dec/2015,28-Dec-2015,8:30,20,DEN,-4,CIN,37,U,39,2015,Week 16,76868,DEN,-4,4,CIN,20,17,N,76125,0,14,16,0,Colorado,KBJC,KBJC4236620
MIN2015,27-Dec-15,27/Dec/2015,27-Dec-2015,8:30,20,MIN,-7,NYG,66,O,44.5,2015,Week 16,52455,MIN,-7,7,ARI,49,17,Y,50805,0,1,12,0,Minnesota,KSTP,KSTP4236520
NOS2015,21-Dec-15,21/Dec/2015,21-Dec-2015,8:30,20,NO,-2.5,DET,62,O,52,2015,Week 15,73017,NO,-2.5,2.5,NYJ,27,35,Y,73208,0,40,72,1,New Orleans,KNEW,KNEW4235920
