Key2,ï»¿Keyno,FullDate,Month,Day,Year,DateDate,Season,Start (ET),Hour,Visitor/Neutral,Visitor Pts,Home/Neutral,Home Pts,OT,NumberOT,Attendance,Notes,MonthW,Covered Line,Away ATS,Home ATS,CoveredO/U,O/U,DateWeek,Keyyr,Capacity,New Stadium Season,Years in Stadium,City Played,Weather Station,WKey,Weather Station Code,Data Type,Time Zone,Hourly_Latitude,Hourly_Longitude,Hourly_Elevation,Hourly_Temperature,Hourly_Feels Like,Hourly_Dew Point,Hourly_Relative Humidity,Hourly_Wet Bulb Temp,Hourly_Wind Direction,Hourly_Wind Speed,Hourly_Cloud Cover percent,Hourly_Cloud Ceiling,Hourly_Cloud Cover Type,Hourly_Visibility,Hourly_Solar Irradiance Beam,Hourly_Solar Irradiance Diffuse,Hourly_Solar Irradiance Global,Hourly_Solar Irradiance Possible Beam,Hourly_Solar Irradiance Possible Global,Hourly_Solar Irradiance ET,Hourly_Probability of Precipitation,Hourly_Water EQ,Hourly_Snowfall,Hourly_Pressure Inches,Hourly_Pressure Millibars,Hourly_Weather Code Digit Numeric,Hourly_Weather Code Alpha Numeric,Hourly_Weather Text,Daily_HIGHEST TEMPERATURE °F,Daily_LOWEST TEMPERATURE °F,Daily_AVERAGE DAILY TEMPERATURE (All Hours) °F,Daily_WARMEST HEAT INDEX °F,Daily_COLDEST WIND CHILL TEMPERATURE °F,Daily_HIGHEST DEW POINT TEMPERATURE °F,Daily_LOWEST DEW POINT TEMPERATURE °F,Daily_AVERAGE DAILY DEW POINT TEMPERATURE (All Hours) °F,Daily_HIGHEST RELATIVE HUMIDITY (Percent; %),Daily_LOWEST RELATIVE HUMIDITY (Percent; %),"Daily_AVERAGE DAILY RELATIVE HUMIDITY (All Hours, Percent; %)",Daily_HIGHEST WET BULB TEMPERATURE °F,Daily_LOWEST WET BULB TEMPERATURE °F,Daily_AVERAGE DAILY WET BULB TEMPERATURE (All Hours) °F,Daily_HIGHEST SUSTAINED SPEED (M.P.H.),"Daily_AVERAGE DAILY WIND SPEED (All Hours, M.P.H.)","Daily_PREDOMINATE WIND DIRECTION (Degrees, True)",Daily_HIGHEST WIND GUST (M.P.H.),"Daily_AVERAGE DAILY CLOUD COVER (All Hours, Percent; %)","Daily_AVERAGE VISIBILITY (All Hours, Miles)","Daily_TOTAL SOLAR IRRADIANCE (Beam Horizontal, W/M2)","Daily_TOTAL SOLAR IRRADIANCE (Diffuse, W/M2)","Daily_TOTAL SOLAR IRRADIANCE (Global Horizontal, W/M2)",Daily_TOTAL MINUTES of SUNSHINE (WBI Calculated),Daily_TOTAL MINUTES of SUNSHINE POSSIBLE (on Cloud-free Day),Daily_OBSERVED TOTAL DAILY WATER EQUIVALENT AWXCLIMO (Inches),Daily_SNOWFALL (WBI FINAL AWXCLIMO; Inches),"Daily_HIGHEST PRESSURE (All Hours, Inches)","Daily_LOWEST PRESSURE (All Hours, Inches)","Daily_AVERAGE DAILY PRESSURE (All Hours, Inches)","Daily_HIGHEST PRESSURE (All Hours, Millibars, if reported)","Daily_LOWEST PRESSURE (All Hours, Millibars, if reported)","Daily_AVERAGE DAILY PRESSURE (All Hours, Millibars, if reported)",Daily_WBI 2-DIGIT PREDOMINATE WEATHER (All Hours),Daily_WBI 2-4 LETTER CODE (All Hours),Daily_PREDOMINATE WEATHER TEXT (All Hours)
CYTZ 12/Feb/2014 19,TOR41682,2/12/2014,2,12,2014,12-Feb-14,2014,7:00p,19,ATL,83,TOR,104,0,0,"17,121",,Feb,Y,6.5,-6.5,U,203.5,Wed,TOR2014,19800,0,18,Toronto,CYTZ,CYTZ41682,CYTZ,O,EST,43.627,-79.396,253,16,8,9,73,14,60,5,24,201,SCT,9,0,0,0,0,0,0,0,0,0,30.2,1023.4,44,PC,Partly Cloudy,57,45,50,57,39,50,39,43,100,59,77,51,42,47,13,7,112,28,41,8.5,2012,215,2227,437,589,0.06,0,29.84,29.68,29.75,1010.6,1005.3,1007.7,46,CLR,Fair
CYTZ 12/Feb/2017 18,TOR42778,2/12/2017,2,12,2017,12-Feb-17,2017,6:00p,18,DET,102,TOR,101,0,0,"19,800",,Feb,N,6.5,-6.5,U,212.5,Sun,TOR2017,19800,0,21,Toronto,CYTZ,CYTZ42778,CYTZ,O,EST,43.627,-79.396,253,34,26,32,93,33,210,10,100,4,OVC,4,0,0,0,0,0,0,99,0.01,0,29.68,1005.4,9,SNOW,Light Snow,45,34,38,45,25,30,21,27,87,45,64,38,31,34,18,12,274,30,42,8.9,4217,602,4820,270,799,0,0,30.41,29.96,30.19,1030.2,1014.8,1022.9,46,CLR,Fair
CYTZ 12/Jan/2015 20,TOR42016,1/12/2015,1,12,2015,12-Jan-15,2015,7:30p,20,DET,114,TOR,111,0,0,"19,800",,Jan,N,6,-6,O,208.5,Mon,TOR2015,19800,0,19,Toronto,CYTZ,CYTZ42016,CYTZ,O,EST,43.627,-79.396,253,18,2,9,68,15,320,17,2,154,CLR,9,0,0,0,0,0,0,0,0,0,30.49,1032.8,46,CLR,Fair,37,27,32,37,18,34,21,26,87,52,77,36,25,30,12,7,274,12,86,9,955,147,1101,194,539,0,0,30.12,29.97,30.08,1020.4,1015.1,1018.8,40,MC,Overcast
CYTZ 12/Mar/2014 19,TOR41710,3/12/2014,3,12,2014,12-Mar-14,2014,7:00p,19,DET,87,TOR,101,0,0,"18,247",,Mar,Y,8.5,-8.5,U,206.5,Wed,TOR2014,19800,0,18,Toronto,CYTZ,CYTZ41710,CYTZ,O,EST,43.627,-79.396,253,14,-5,5,67,12,350,23,100,36,OVC,3,0,0,0,0,0,0,0,0,0,29.75,1007.8,9,SNOW,Light Snow,37,30,35,37,21,34,25,29,100,70,83,35,30,33,25,17,246,40,89,8.3,850,147,997,81,539,0.01,0,30.04,29.66,29.81,1017.7,1004.8,1009.9,40,MC,Overcast
CYTZ 12/Mar/2016 19,TOR42441,3/12/2016,3,12,2016,12-Mar-16,2016,7:00p,19,MIA,104,TOR,112,0,0,"19,800",,Mar,Y,6.5,-6.5,O,203,Sat,TOR2016,19800,0,20,Toronto,CYTZ,CYTZ42441,CYTZ,O,EST,43.627,-79.396,253,45,41,36,71,41,260,6,100,301,OVC,9,0,0,0,0,0,0,0,0,0,30.03,1017.2,50,PC,High Overcast,21,6,15,21,-3,12,1,7,83,54,71,18,5,12,9,5,336,9,34,9,2168,266,2434,405,622,0,0,30.5,30.16,30.35,1033.6,1021.8,1028.2,42,MC,Mostly Cloudy
CYTZ 12/Nov/2016 20,TOR42686,11/12/2016,11,12,2016,12-Nov-16,2017,7:30p,20,NYK,107,TOR,118,0,0,"19,800",,Nov,Y,7.5,-7.5,O,208.5,Sat,TOR2017,19800,0,21,Toronto,CYTZ,CYTZ42686,CYTZ,O,EST,43.627,-79.396,253,45,36,30,57,39,240,20,100,210,OVC,9,0,0,0,0,0,0,0,0,0,30.15,1021.3,40,MC,Overcast,36,27,30,36,13,34,21,27,100,69,90,35,26,29,29,16,359,43,100,5.4,1338,266,1603,0,622,0.47,4.3,30.05,29.66,29.81,1017.9,1005,1010.1,9,SNOW,Light Snow
CYTZ 13/Dec/2013 19,TOR41621,12/13/2013,12,13,2013,13-Dec-13,2014,7:00p,19,PHI,100,TOR,108,0,0,"17,133",,Dec,Y,7,-7,O,202,Fri,TOR2014,19800,0,18,Toronto,CYTZ,CYTZ41621,CYTZ,O,EST,43.627,-79.396,253,16,2,0,48,12,350,12,100,120,OVC,9,0,0,0,0,0,0,0,0,0,30.34,1027.8,40,MC,Overcast,32,7,26,32,-1,28,-4,19,100,59,78,31,9,25,18,12,300,26,67,6.9,915,167,1082,97,553,0.01,0.1,30.62,30.2,30.32,1037.3,1023,1027,9,SNOW,Light Snow
CYTZ 13/Dec/2015 18,TOR42351,12/13/2015,12,13,2015,13-Dec-15,2016,6:00p,18,PHI,76,TOR,96,0,0,"19,800",,Dec,Y,11.5,-11.5,U,192.5,Sun,TOR2016,19800,0,20,Toronto,CYTZ,CYTZ42351,CYTZ,O,EST,43.627,-79.396,253,43,35,40,91,42,60,16,100,5,OVC,5,0,0,0,0,0,0,0,0,0,30.01,1016.3,35,HAZY,Haze,40,8,24,43,-7,32,-2,18,100,52,76,36,8,24,25,15,19,37,90,4.4,2069,415,2484,0,707,0.02,0.4,29.83,29.55,29.67,1010.8,1000.9,1005.1,9,SNOW,Light Snow
CYTZ 13/Feb/2018 19,TOR43144,2/13/2018,2,13,2018,13-Feb-18,2018,7:00p,19,MIA,112,TOR,115,0,0,"19,800",,Feb,N,8,-8,O,205,Tue,TOR2018,19800,0,22,Toronto,CYTZ,CYTZ43144,CYTZ,O,EST,43.627,-79.396,253,28,21,18,64,25,90,7,100,150,BKN,9,0,0,0,0,0,0,0,0,0,30.5,1033.4,42,MC,Mostly Cloudy,50,34,41,50,28,36,32,34,100,54,80,43,33,38,12,7,237,17,70,8.6,3599,420,4020,278,707,0,0,30.34,30.01,30.14,1027.7,1016.7,1021,40,MC,Overcast
CYTZ 13/Jan/2014 19,TOR41652,1/13/2014,1,13,2014,13-Jan-14,2014,7:00p,19,MIL,94,TOR,116,0,0,"15,819",,Jan,Y,10.5,-10.5,O,187.5,Mon,TOR2014,19800,0,18,Toronto,CYTZ,CYTZ41652,CYTZ,O,EST,43.627,-79.396,253,39,32,36,87,38,220,12,100,65,OVC,9,0,0,0,0,0,0,0,0,0,29.63,1003.5,40,MC,Overcast,50,41,45,52,31,43,36,39,100,50,81,44,41,42,29,22,64,37,100,8.8,3843,739,4583,3,878,0.21,0,30,29.85,29.93,1016.3,1011.1,1013.7,18,RAIN,Light Rain
CYTZ 13/Jan/2017 20,TOR42748,1/13/2017,1,13,2017,13-Jan-17,2017,7:30p,20,BKN,113,TOR,132,0,0,"19,800",,Jan,Y,15,-15,O,225.5,Fri,TOR2017,19800,0,21,Toronto,CYTZ,CYTZ42748,CYTZ,O,EST,43.627,-79.396,253,23,13,12,63,20,330,9,20,45,SCT,9,0,0,0,0,0,0,0,0,0,30.79,1043.2,44,PC,Partly Cloudy,50,34,42,50,27,36,21,29,75,50,59,44,29,36,21,12,247,26,24,9,1915,208,2123,512,587,0,0,30.38,30.09,30.26,1029.3,1019.3,1025.2,46,CLR,Fair
CYTZ 13/Jan/2018 20,TOR43113,1/13/2018,1,13,2018,13-Jan-18,2018,7:30p,20,GSW,127,TOR,125,0,0,"20,078",,Jan,Y,-5,5,O,227,Sat,TOR2018,19800,0,22,Toronto,CYTZ,CYTZ43113,CYTZ,O,EST,43.627,-79.396,253,9,-7,-4,56,6,310,12,0,233,CLR,9,0,0,0,0,0,0,0,0,0,30.53,1034.7,46,CLR,Fair,43,35,40,43,31,34,23,28,76,53,63,38,31,35,9,5,222,9,93,8.9,1123,211,1334,97,587,0.03,0.4,30.31,30.18,30.26,1027,1022.5,1025.2,40,MC,Overcast
CYTZ 13/Mar/2015 20,TOR42076,3/13/2015,3,13,2015,13-Mar-15,2015,7:30p,20,MIA,92,TOR,102,0,0,"19,800",,Mar,Y,5,-5,U,204,Fri,TOR2015,19800,0,19,Toronto,CYTZ,CYTZ42076,CYTZ,O,EST,43.627,-79.396,253,34,24,25,70,31,70,16,29,301,SCT,9,0,0,0,0,0,0,0,0,0,30.16,1021.7,54,CLR,Few High Clouds,55,41,47,55,35,37,27,35,87,41,64,46,37,42,30,12,250,32,23,9.1,5592,602,6194,604,802,0,0,30.05,29.91,29.99,1017.9,1013.1,1016,46,CLR,Fair
CYTZ 13/Mar/2017 20,TOR42807,3/13/2017,3,13,2017,13-Mar-17,2017,7:30p,20,DAL,78,TOR,100,0,0,"19,800",,Mar,Y,5,-5,U,196.5,Mon,TOR2017,19800,0,21,Toronto,CYTZ,CYTZ42807,CYTZ,O,EST,43.627,-79.396,253,18,2,10,73,16,40,18,100,26,OVC,5,0,0,0,0,0,0,99,0.01,0.2,30.33,1027.6,9,SNOW,Light Snow,26,11,18,25,1,19,0,8,86,48,64,23,10,16,30,16,282,38,96,8.7,748,146,894,55,538,0,0,30.44,30.01,30.2,1031.3,1016.7,1023.2,40,MC,Overcast
CYTZ 13/Nov/2014 20,TOR41956,11/13/2014,11,13,2014,13-Nov-14,2015,8:00p,20,CHI,100,TOR,93,0,0,"19,800",,Nov,N,2.5,-2.5,U,196,Thu,TOR2015,19800,0,19,Toronto,CYTZ,CYTZ41956,CYTZ,O,EST,43.627,-79.396,253,30,20,25,80,28,270,13,1,301,SCT,9,0,0,0,0,0,0,0,0,0,30.07,1018.7,54,CLR,Few High Clouds,46,41,43,46,32,43,38,40,100,81,90,44,40,42,25,17,68,30,100,8.2,738,146,884,0,538,0.06,0,30.18,29.86,30.07,1022.3,1011.5,1018.6,40,MC,Overcast
CYTZ 13/Nov/2015 20,TOR42321,11/13/2015,11,13,2015,13-Nov-15,2016,7:30p,20,NOP,81,TOR,100,0,0,"19,800",,Nov,Y,10,-10,U,205,Fri,TOR2016,19800,0,20,Toronto,CYTZ,CYTZ42321,CYTZ,O,EST,43.627,-79.396,253,43,35,36,76,40,270,18,100,70,OVC,9,0,0,0,0,0,0,0,0,0,29.76,1008.1,40,MC,Overcast,30,12,23,30,5,21,5,14,80,59,69,27,11,20,9,6,78,9,57,8.8,1726,274,2000,286,625,0.02,0.3,30.83,30.29,30.66,1044.8,1026.1,1038.8,46,CLR,Fair
CYTZ 14/Apr/2014 19,TOR41743,4/14/2014,4,14,2014,14-Apr-14,2014,7:00p,19,MIL,100,TOR,110,0,0,"18,821",,Apr,P,10,-10,O,204.5,Mon,TOR2014,19800,0,18,Toronto,CYTZ,CYTZ41743,CYTZ,O,EST,43.627,-79.396,253,48,43,41,76,45,300,13,5,95,FEW,9,0,0,0,0,0,0,0,0,0,29.64,1004,46,CLR,Fair,36,27,29,36,10,34,18,22,100,64,78,35,24,27,35,27,242,44,100,6.7,1256,274,1530,6,625,0.2,1.3,29.81,29.43,29.58,1010.2,997.2,1002.2,9,SNOW,Light Snow
CYTZ 14/Apr/2018 18,TOR43204,4/14/2018,4,14,2018,14-Apr-18,2018,5:30p,18,WAS,106,TOR,114,0,0,"19,937",,Apr,Y,7.5,-7.5,O,214,Sat,TOR2018,19800,0,22,Toronto,CYTZ,CYTZ43204,CYTZ,O,EST,43.627,-79.396,253,27,15,23,86,25,30,15,100,16,OVC,1.2,36,7,42,71,78,101,99,0.02,0.2,30.25,1024.9,9,SNOW,Light Snow,40,34,38,40,26,37,32,34,93,77,85,38,33,36,15,7,217,15,65,8.8,1004,168,1172,69,555,0,0,29.87,29.61,29.7,1011.8,1002.8,1006,40,MC,Overcast
CYTZ 14/Jan/2015 20,TOR42018,1/14/2015,1,14,2015,14-Jan-15,2015,7:30p,20,PHI,84,TOR,100,0,0,"19,800",,Jan,N,17.5,-17.5,U,202.5,Wed,TOR2015,19800,0,19,Toronto,CYTZ,CYTZ42018,CYTZ,O,EST,43.627,-79.396,253,19,7,10,68,17,270,12,16,201,SCT,9,0,0,0,0,0,0,0,0,0,30.25,1024.8,44,PC,Partly Cloudy,30,19,26,32,10,21,9,13,69,50,59,29,18,23,25,13,300,35,59,9,1057,168,1226,94,555,0.03,0.3,30.79,30.26,30.62,1043.2,1025.3,1037.6,40,MC,Overcast
CYTZ 14/Mar/2014 19,TOR41712,3/14/2014,3,14,2014,14-Mar-14,2014,7:00p,19,MEM,86,TOR,99,0,0,"18,465",,Mar,Y,-1,1,U,186.5,Fri,TOR2014,19800,0,18,Toronto,CYTZ,CYTZ41712,CYTZ,O,EST,43.627,-79.396,253,46,37,32,58,40,240,31,17,201,SCT,9,0,0,0,0,0,0,0,0,0,29.51,999.4,44,PC,Partly Cloudy,12,7,10,14,-13,3,-6,-3,67,48,57,12,5,8,21,14,322,40,50,9,1362,168,1530,301,555,0.04,0.8,30.59,30.02,30.33,1036.6,1017.2,1027.8,46,CLR,Fair
CYTZ 14/Mar/2016 20,TOR42443,3/14/2016,3,14,2016,14-Mar-16,2016,7:30p,20,CHI,109,TOR,107,0,0,"19,800",,Mar,N,9.5,-9.5,O,205.5,Mon,TOR2016,19800,0,20,Toronto,CYTZ,CYTZ42443,CYTZ,O,EST,43.627,-79.396,253,45,38,43,93,44,80,13,100,22,OVC,9,0,0,0,0,0,0,0,0,0,29.73,1007,40,MC,Overcast,36,30,33,36,19,28,23,25,80,65,72,33,28,30,24,15,70,26,40,9,3831,420,4251,487,710,0,0,30.56,30.08,30.33,1035.2,1018.8,1027.4,52,PC,High Clouds
CYTZ 15/Apr/2015 19,TOR42109,4/15/2015,4,15,2015,15-Apr-15,2015,7:00p,19,CHA,87,TOR,92,0,0,"19,800",,Apr,N,10.5,-10.5,U,194,Wed,TOR2015,19800,0,19,Toronto,CYTZ,CYTZ42109,CYTZ,O,EST,43.627,-79.396,253,48,48,21,34,38,50,3,5,201,SCT,9,0,0,0,0,0,0,0,0,0,30.38,1028.9,44,PC,Partly Cloudy,21,14,18,21,0,16,-6,7,80,38,63,20,11,15,23,13,50,26,95,6.4,2100,420,2521,0,710,0.18,3.6,30.51,30.26,30.41,1033.8,1025.3,1030.3,9,SNOW,Light Snow
CYTZ 15/Apr/2017 18,TOR42840,4/15/2017,4,15,2017,15-Apr-17,2017,5:30p,18,MIL,97,TOR,83,0,0,"20,133",,Apr,N,8,-8,U,197.5,Sat,TOR2017,19800,0,21,Toronto,CYTZ,CYTZ42840,CYTZ,O,EST,43.627,-79.396,253,48,46,45,87,46,70,5,0,201,CLR,9,74,7,81,74,81,106,0,0,0,29.88,1012.2,46,CLR,Fair,36,28,33,36,19,30,23,26,87,60,75,33,27,31,20,14,257,26,75,8.1,1063,208,1270,0,584,0.15,0.7,30.13,30.05,30.09,1020.5,1017.8,1019.2,40,MC,Overcast
CYTZ 15/Dec/2014 20,TOR41988,12/15/2014,12,15,2014,15-Dec-14,2015,7:30p,20,ORL,82,TOR,95,0,0,"19,800",,Dec,Y,6.5,-6.5,U,198,Mon,TOR2015,19800,0,19,Toronto,CYTZ,CYTZ41988,CYTZ,O,EST,43.627,-79.396,253,39,34,37,93,38,80,7,100,3,OVC,1.2,0,0,0,0,0,0,0,0,0,30.02,1016.9,40,MC,Overcast,50,39,45,52,32,41,30,35,76,57,69,47,37,41,30,23,263,43,95,9,949,208,1155,16,584,0,0,29.89,29.42,29.64,1012.4,996.5,1003.7,40,MC,Overcast
CYTZ 15/Dec/2017 20,TOR43084,12/15/2017,12,15,2017,15-Dec-17,2018,7:30p,20,BKN,87,TOR,120,0,0,"19,800",,Dec,Y,13,-13,U,218,Fri,TOR2018,19800,0,22,Toronto,CYTZ,CYTZ43084,CYTZ,O,EST,43.627,-79.396,253,27,13,19,74,24,250,20,100,95,OVC,9,0,0,0,0,0,0,0,0,0,29.73,1007.2,40,MC,Overcast,58,41,49,55,35,52,34,44,100,71,85,52,39,47,25,12,252,32,91,7.8,3287,605,3891,71,805,0.29,0,29.7,29.52,29.6,1006,999.9,1002.6,50,PC,High Overcast
CYTZ 15/Feb/2017 20,TOR42781,2/15/2017,2,15,2017,15-Feb-17,2017,7:30p,20,CHA,85,TOR,90,0,0,"19,800",,Feb,N,6,-6,U,212.5,Wed,TOR2017,19800,0,21,Toronto,CYTZ,CYTZ42781,CYTZ,O,EST,43.627,-79.396,253,27,14,18,69,24,300,16,100,50,OVC,9,0,0,0,0,0,0,99,0.02,0.3,29.65,1004.4,9,SNOW,Light Snow,41,27,32,41,12,37,19,28,93,74,85,39,24,31,29,20,48,43,100,6.8,3032,607,3640,0,804,0.41,2.3,30.28,30.01,30.16,1026.1,1016.7,1021.9,9,SNOW,Light Snow
CYTZ 15/Jan/2017 15,TOR42750,1/15/2017,1,15,2017,15-Jan-17,2017,3:00p,15,NYK,101,TOR,116,0,0,"19,800",,Jan,Y,10,-10,U,220,Sun,TOR2017,19800,0,21,Toronto,CYTZ,CYTZ42750,CYTZ,O,EST,43.627,-79.396,253,32,27,21,64,28,220,5,100,34,OVC,9,90,18,108,180,198,257,0,0,0,30.38,1029.4,40,MC,Overcast,25,12,19,25,0,14,7,10,85,46,68,21,11,17,14,8,246,20,24,9,1706,170,1876,549,556,0,0,30.52,30.23,30.32,1034,1024.3,1027.2,44,PC,Partly Cloudy
CYTZ 15/Mar/2015 19,TOR42078,3/15/2015,3,15,2015,15-Mar-15,2015,7:00p,19,POR,113,TOR,97,0,0,"19,800",,Mar,N,1.5,-1.5,O,204.5,Sun,TOR2015,19800,0,19,Toronto,CYTZ,CYTZ42078,CYTZ,O,EST,43.627,-79.396,253,39,33,28,65,35,270,9,29,301,BKN,9,0,0,0,0,0,0,0,0,0,30.13,1020.4,52,PC,High Clouds,46,22,36,46,6,34,14,27,81,58,71,40,19,32,31,18,223,45,54,9,3591,426,4017,389,712,0,0,29.99,29.5,29.7,1016.1,999.2,1005.9,40,MC,Overcast
CYTZ 15/May/2016 16,TOR42505,5/15/2016,5,15,2016,15-May-16,2016,3:30p,16,MIA,89,TOR,116,0,0,"20,257",,May,Y,4.5,-4.5,O,188.5,Sun,TOR2016,19800,0,20,Toronto,CYTZ,CYTZ42505,CYTZ,O,EST,43.627,-79.396,253,46,37,21,37,37,270,28,100,65,OVC,9,271,54,325,542,596,774,0,0,0,29.9,1012.9,40,MC,Overcast,45,37,42,45,26,43,36,40,100,75,93,44,36,41,25,15,72,31,100,7.1,2158,432,2590,0,712,0.21,0,29.89,29.72,29.78,1012.6,1006.7,1008.7,40,MC,Overcast
CYTZ 15/Nov/2013 19,TOR41593,11/15/2013,11,15,2013,15-Nov-13,2014,7:00p,19,CHI,96,TOR,80,0,0,"19,800",,Nov,N,1.5,-1.5,U,181.5,Fri,TOR2014,19800,0,18,Toronto,CYTZ,CYTZ41593,CYTZ,O,EST,43.627,-79.396,253,43,43,37,81,40,370,2,100,160,OVC,9,0,0,0,0,0,0,0,0,0,30.06,1018,40,MC,Overcast,48,36,40,48,26,45,32,36,93,76,84,46,34,38,20,14,70,25,75,8.6,2486,426,2911,189,712,0.37,0,30.06,29.48,29.81,1018.3,998.7,1009.7,40,MC,Overcast
CYTZ 15/Nov/2014 20,TOR41958,11/15/2014,11,15,2014,15-Nov-14,2015,7:30p,20,UTA,93,TOR,111,0,0,"19,800",,Nov,Y,11.5,-11.5,O,201.5,Sat,TOR2015,19800,0,19,Toronto,CYTZ,CYTZ41958,CYTZ,O,EST,43.627,-79.396,253,32,22,19,60,28,240,13,100,50,OVC,9,0,0,0,0,0,0,0,0,0,30.26,1025,40,MC,Overcast,32,25,28,32,14,18,14,16,69,51,60,27,22,25,18,12,307,25,56,9.1,1075,204,1277,36,582,0,0.2,30.58,30.28,30.48,1036.2,1025.9,1032.5,40,MC,Overcast
CYTZ 16/Apr/2016 13,TOR42476,4/16/2016,4,16,2016,16-Apr-16,2016,12:30p,13,IND,100,TOR,90,0,0,"19,800",,Apr,N,7,-7,U,195,Sat,TOR2016,19800,0,20,Toronto,CYTZ,CYTZ42476,CYTZ,O,EST,43.627,-79.396,253,50,45,32,50,42,90,15,0,201,CLR,9,811,81,892,811,892,1159,0,0,0,30.47,1032.2,46,CLR,Fair,57,43,48,57,39,32,18,24,57,27,39,43,35,38,15,5,326,18,4,9,6078,612,6690,799,808,0,0,30.41,30.25,30.35,1030.1,1024.4,1028,46,CLR,Fair
CYTZ 16/Dec/2016 20,TOR42720,12/16/2016,12,16,2016,16-Dec-16,2017,7:30p,20,ATL,125,TOR,121,0,0,"19,800",,Dec,N,6.5,-6.5,O,214.5,Fri,TOR2017,19800,0,21,Toronto,CYTZ,CYTZ42720,CYTZ,O,EST,43.627,-79.396,253,23,13,16,74,21,250,9,100,30,OVC,7,0,0,0,0,0,0,0,0,0,30.17,1022.4,9,SNOW,Light Snow,52,41,46,52,35,46,27,38,94,43,74,49,38,42,15,9,79,20,44,8.9,4046,612,4657,346,808,0.19,0,30.25,29.83,30.03,1024.8,1010.3,1017.2,46,CLR,Fair
CYTZ 16/Jan/2015 20,TOR42020,1/16/2015,1,16,2015,16-Jan-15,2015,7:30p,20,ATL,110,TOR,89,0,0,"19,800",,Jan,N,-2,2,U,206,Fri,TOR2015,19800,0,19,Toronto,CYTZ,CYTZ42020,CYTZ,O,EST,43.627,-79.396,253,14,4,5,67,12,300,7,11,201,SCT,9,0,0,0,0,0,0,0,0,0,30.29,1026.3,44,PC,Partly Cloudy,39,37,39,39,33,37,34,36,93,81,89,38,36,38,10,5,109,10,100,5.8,731,146,877,0,538,0,0,30.1,29.98,30.05,1019.5,1015.4,1017.9,40,MC,Overcast
CYTZ 16/Mar/2014 13,TOR41714,3/16/2014,3,16,2014,16-Mar-14,2014,1:00p,13,PHX,121,TOR,113,0,0,"18,717",,Mar,N,4,-4,O,204,Sun,TOR2014,19800,0,18,Toronto,CYTZ,CYTZ41714,CYTZ,O,EST,43.627,-79.396,253,16,4,-4,41,12,310,9,0,201,CLR,9,646,65,711,646,711,922,0,0,0,30.42,1030.5,46,CLR,Fair,27,18,24,27,3,25,9,17,93,68,75,26,15,21,26,17,247,32,72,7.7,695,146,841,0,538,0.1,1.2,30,29.71,29.84,1016.6,1006.8,1011.2,9,SNOW,Light Snow
CYTZ 16/Mar/2017 19,TOR42810,3/16/2017,3,16,2017,16-Mar-17,2017,7:00p,19,OKC,123,TOR,102,0,0,"19,800",,Mar,N,2,-2,O,207.5,Thu,TOR2017,19800,0,21,Toronto,CYTZ,CYTZ42810,CYTZ,O,EST,43.627,-79.396,253,32,21,12,44,26,280,18,0,201,CLR,9,0,0,0,0,0,0,0,0,0,30.15,1021.5,46,CLR,Fair,36,25,32,36,13,34,14,23,93,63,73,35,22,29,18,13,295,29,93,9,1518,282,1801,51,630,0.13,1.6,29.67,29.46,29.54,1005.3,997.8,1000.7,40,MC,Overcast
CYTZ 16/Mar/2018 20,TOR43175,3/16/2018,3,16,2018,16-Mar-18,2018,7:30p,20,DAL,115,TOR,122,0,0,"19,800",,Mar,N,11,-11,O,211,Fri,TOR2018,19800,0,22,Toronto,CYTZ,CYTZ43175,CYTZ,O,EST,43.627,-79.396,253,27,13,10,50,22,280,20,0,351,CLR,9,0,0,0,0,0,0,0,0,0,30.03,1017.3,46,CLR,Fair,32,25,29,32,16,25,18,21,80,55,72,29,23,26,13,8,250,17,57,9,864,173,1036,2,558,0,0,30.43,30.34,30.38,1031.2,1028,1029.3,40,MC,Overcast
CYTZ 16/Nov/2016 20,TOR42690,11/16/2016,11,16,2016,16-Nov-16,2017,8:00p,20,GSW,127,TOR,121,0,0,"21,050",,Nov,P,-6,6,O,222.5,Wed,TOR2017,19800,0,21,Toronto,CYTZ,CYTZ42690,CYTZ,O,EST,43.627,-79.396,253,50,46,39,67,45,290,9,100,55,OVC,9,0,0,0,0,0,0,0,0,0,29.93,1013.8,40,MC,Overcast,45,34,37,45,23,32,25,28,87,49,68,38,31,34,20,13,300,30,62,9,3295,432,3727,383,716,0,0,30.13,29.83,30.02,1020.4,1010.3,1017,40,MC,Overcast
CYTZ 17/Apr/2018 19,TOR43207,4/17/2018,4,17,2018,17-Apr-18,2018,7:00p,19,WAS,119,TOR,130,0,0,"20,242",,Apr,Y,7,-7,O,213.5,Tue,TOR2018,19800,0,22,Toronto,CYTZ,CYTZ43207,CYTZ,O,EST,43.627,-79.396,253,36,26,27,70,32,270,17,100,28,OVC,9,0,0,0,0,0,0,99,0.02,0.1,29.69,1005.9,18,RAIN,Light Rain,46,39,42,46,29,34,19,28,81,37,59,38,34,36,28,19,278,40,81,9,4273,754,5027,32,885,0.18,0,30.01,29.78,29.88,1016.5,1008.8,1012.3,40,MC,Overcast
