Key,ID,FullDate,Start(ET),Favorite,Underdog ATS,Underdog,Total,Covered O/U,O/U,Season,Week,Attendance,Home/Neutral,Home Line,Away Line,Visitor/Neutral,Home Pts,Visitor Pts, Home Covered,Capacity,New Stadium Season,Years in Stadium,Key,Weather Temperature,Dome,
20191215NECIN,CIN2019,12/15/19,,NE,-7,CIN,47,O,,2019,Week 15,57066,CIN,7,-7,NE,13,34,Y,65515,0,19,20191215NECIN,34,0,Week 15CIN2019
20171203LARARI,ARI2017,12/3/17,4:25,LAR,-7,ARI,48,O,43,2017,Week 13,63986,ARI,7,-7,LAR,16,32,Y,63400,0,11,20171203LARARI,54,0,Week 13ARI2017
20171112NEDEN,DEN2017,11/12/17,8:30,NE,-7,DEN,57,O,45,2017,Week 10,76820,DEN,7,-7,NE,16,41,Y,76125,0,16,20171112NEDEN,44,0,Week 10DEN2017
20170910ATLCHI,CHI2017,9/10/17,1:00,ATL,-7,CHI,40,U,48,2017,Week 1,61857,CHI,7,-7,ATL,17,23,N,61500,0,46,20170910ATLCHI,75,0,Week 1CHI2017
20181014LARDEN,DEN2018,10/14/18,4:05,LAR,-7,DEN,43,U,50,2018,Week 6,76109,DEN,7,-7,LAR,20,23,N,76125,0,17,20181014LARDEN,33,0,Week 6DEN2018
20181215HOUNYJ,NYJ2018,12/15/18,4:30,HOU,-7,NYJ,51,O,44.5,2018,Week 15,77982,NYJ,7,-7,HOU,22,29,N,82550,0,8,20181215HOUNYJ,31,0,Week 15NYJ2018
20170924PITCHI,CHI2017,9/24/17,1:00,PIT,-7,CHI,40,U,43.5,2017,Week 3,61172,CHI,7,-7,PIT,23,17,N,61500,0,46,20170924PITCHI,34,0,Week 3CHI2017
20180923NEDET,DET2018,9/23/18,8:20,NE,-7,DET,36,U,55.5,2018,Week 3,61769,DET,7,-7,NE,26,10,Y,65000,0,16,20180923NEDET,86,0,Week 3DET2018
20190929KCDET,DET2019,9/29/19,1:00,KC,-7,DET,64,O,54.5,2019,Week 4,65188,DET,7,-7,KC,30,34,N,65000,0,17,20190929KCDET,77,0,Week 4DET2019
20181014CHIMIA,MIA2018,10/14/18,1:00,CHI,-7,MIA,59,O,40.5,2018,Week 6,65791,MIA,7,-7,CHI,31,28,N,64767,0,31,20181014CHIMIA,89,0,Week 6MIA2018
201013SFLAR,LAR2009,1/3/10,1:00,SF,-7,LAR,34,U,39.5,2009,Week 17,47965,LAR,7,-7,SF,6,28,Y,67277,0,14,201013SFLAR,29,0,Week 17LAR2009
20101212ATLCAR,CAR2010,12/12/10,1:00,ATL,-7.5,CAR,41,U,41.5,2010,Week 14,71235,CAR,7.5,-7.5,ATL,10,31,Y,73778,0,14,20101212ATLCAR,47,0,
20071216SEACAR,CAR2007,12/16/07,1:00,SEA,-7.5,CAR,23,U,37,2007,Week 15,73421,CAR,7.5,-7.5,SEA,13,10,N,73504,0,11,20071216SEACAR,40,0,
20081123CHILAR,LAR2008,11/23/08,1:00,CHI,-7.5,LAR,30,U,44.5,2008,Week 12,61994,LAR,7.5,-7.5,CHI,3,27,Y,67277,0,13,20081123CHILAR,72,DOME,
20121202SFLAR,LAR2012,12/2/12,1:00,SF,-7.5,LAR,29,U,41,2012,Week 13,57279,LAR,7.5,-7.5,SF,16,13,N,67277,0,17,20121202SFLAR,72,DOME,
20111211NEWAS,WAS2011,12/11/11,1:00,NE,-7.5,WAS,61,O,46.5,2011,Week 14,77825,WAS,7.5,-7.5,NE,27,34,N,83000,0,14,20111211NEWAS,40,0,
20151206CINCLE,CLE2015,12/6/15,1:00,CIN,-7.5,CLE,40,U,44,2015,Week 13,64775,CLE,7.5,-7.5,CIN,3,37,Y,67431,0,16,20151206CINCLE,46,0,
20161106DALCLE,CLE2016,11/6/16,1:00,DAL,-7.5,CLE,45,U,49.5,2016,Week 9,67431,CLE,7.5,-7.5,DAL,10,35,Y,67431,0,17,20161106DALCLE,56,0,
20081013NYGCLE,CLE2008,10/13/08,8:35,NYG,-7.5,CLE,49,O,43,2008,Week 6,73102,CLE,7.5,-7.5,NYG,35,14,Y,73200,0,9,20081013NYGCLE,66,0,
20070916CINCLE,CLE2007,9/16/07,1:00,CIN,-7.5,CLE,96,O,41.5,2007,Week 2,72801,CLE,7.5,-7.5,CIN,51,45,N,73200,0,8,20070916CINCLE,53,0,
20061001INDNYJ,NYJ2006,10/1/06,1:00,IND,-7.5,NYJ,59,O,46.5,2006,Week 4,77190,NYJ,7.5,-7.5,IND,28,31,N,80242,0,22,20061001INDNYJ,66,0,
20161023NEPIT,PIT2016,10/23/16,4:25,NE,-7.5,PIT,43,U,49.5,2016,Week 7,66009,PIT,7.5,-7.5,NE,16,27,Y,68400,0,15,20161023NEPIT,63,0,
20151004GBSF,SFN2015,10/4/15,4:25,GB,-7.5,SF,20,U,48,2015,Week 4,70799,SF,7.5,-7.5,GB,3,17,Y,75000,0,1,20151004GBSF,76,0,
20131027GBMIN,MIN2013,10/27/13,8:30,GB,-7.5,MIN,75,O,47.5,2013,Week 8,64134,MIN,7.5,-7.5,GB,31,44,Y,64121,0,31,20131027GBMIN,72,DOME,
20141228INDTEN,TEN2014,12/28/14,1:00,IND,-7.5,TEN,37,U,46.5,2014,Week 17,69143,TEN,7.5,-7.5,IND,10,27,Y,69143,0,15,20141228INDTEN,41,0,
20061203INDTEN,TEN2006,12/3/06,1:00,IND,-7.5,TEN,37,U,46.5,2006,Week 13,69143,TEN,7.5,-7.5,IND,20,17,N,69143,0,7,20061203INDTEN,38,0,
20141120KCOAK,OAK2014,11/20/14,8:25,KC,-7.5,OAK,44,O,42,2014,Week 12,52865,OAK,7.5,-7.5,KC,24,20,N,56057,0,48,20141120KCOAK,55,Rain | Fog,
20141012LACOAK,OAK2014,10/12/14,4:05,LAC,-7.5,OAK,59,O,44,2014,Week 6,53329,OAK,7.5,-7.5,LAC,28,31,N,56057,0,48,20141012LACOAK,86,0,
20111217DALTB,TBB2011,12/17/11,8:20,DAL,-7.5,TB,46,U,47,2011,Week 15,65162,TB,7.5,-7.5,DAL,15,31,Y,65856,0,13,20111217DALTB,67,0,
20061022JAXHOU,HOU2006,10/22/06,1:00,JAX,-7.5,HOU,34,U,39.5,2006,Week 7,70035,HOU,7.5,-7.5,JAX,27,7,Y,71054,0,4,20061022JAXHOU,72,DOME,
20071223GBCHI,CHI2007,12/23/07,1:00,GB,-7.5,CHI,42,O,32,2007,Week 16,62272,CHI,7.5,-7.5,GB,35,7,Y,61500,0,36,20071223GBCHI,31,0,
20121202NEMIA,MIA2012,12/2/12,1:00,NE,-7.5,MIA,39,U,51,2012,Week 13,72114,MIA,7.5,-7.5,NE,16,23,N,75540,0,25,20121202NEMIA,78,0,
20161016PITMIA,MIA2016,10/16/16,1:00,PIT,-7.5,MIA,45,U,49.5,2016,Week 6,65351,MIA,7.5,-7.5,PIT,30,15,Y,64767,0,29,20161016PITMIA,82,0,
20181129NODAL,DAL2018,11/29/18,8:20,NO,-7.5,DAL,23,U,51.5,2018,Week 13,93004,DAL,7.5,-7.5,NO,13,10,N,105000,0,9,20181129NODAL,25,0,Week 13DAL2018
20180916LACBUF,BUF2018,9/16/18,1:00,LAC,-7.5,BUF,51,O,41.5,2018,Week 2,69187,BUF,7.5,-7.5,LAC,20,31,Y,71608,0,45,20180916LACBUF,36,0,Week 2BUF2018
20171217PHINYG,NYG2017,12/17/17,1:00,PHI,-7.5,NYG,63,O,41,2017,Week 15,76896,NYG,7.5,-7.5,PHI,29,34,N,82550,0,7,20171217PHINYG,71,0,Week 15NYG2017
20181007LARSEA,SEA2018,10/7/18,4:25,LAR,-7.5,SEA,64,O,50.5,2018,Week 5,68893,SEA,7.5,-7.5,LAR,31,33,N,68740,0,16,20181007LARSEA,76,0,Week 5SEA2018
20141109JAX,JAC2014,11/9/14,1:00,DAL,-7.5,JAX,48,O,45,2014,Week 10,83603,JAX,7.5,-7.5,DAL,17,31,Y,67297,0,19,20141109JAX,42,0,Week 10JAX2014
20131006DENDAL,DAL2013,10/6/13,4:25,DEN,-8,DAL,99,O,57,2013,Week 5,92758,DAL,8,-8,DEN,48,51,N,105000,0,4,20131006DENDAL,72,DOME,
20071220PITLAR,LAR2007,12/20/07,8:15,PIT,-8,LAR,65,O,43.5,2007,Week 16,65705,LAR,8,-8,PIT,24,41,Y,67277,0,12,20071220PITLAR,72,DOME,
20081019DALLAR,LAR2008,10/19/08,1:00,DAL,-8,LAR,48,O,45,2008,Week 7,62035,LAR,8,-8,DAL,34,14,Y,67277,0,13,20081019DALLAR,72,DOME,
20081123TBDET,DET2008,11/23/08,1:00,TB,-8,DET,58,O,42,2008,Week 12,49096,DET,8,-8,TB,20,38,Y,65000,0,6,20081123TBDET,72,DOME,
20131121NOATL,ATL2013,11/21/13,8:25,NO,-8,ATL,30,U,53,2013,Week 12,70422,ATL,8,-8,NO,13,17,N,71228,0,21,20131121NOATL,72,DOME,
20080928LACOAK,OAK2008,9/28/08,4:05,LAC,-8,OAK,46,O,45.5,2008,Week 4,61808,OAK,8,-8,LAC,18,28,Y,63132,0,42,20080928LACOAK,61,0,
20081019PITCIN,CIN2008,10/19/08,1:00,PIT,-8,CIN,48,O,36,2008,Week 7,65860,CIN,8,-8,PIT,10,38,Y,65515,0,8,20081019PITCIN,50,0,
20101226LACCIN,CIN2010,12/26/10,4:05,LAC,-8,CIN,54,O,43.5,2010,Week 16,54194,CIN,8,-8,LAC,34,20,Y,65515,0,10,20101226LACCIN,30,0,
20141123GBMIN,MIN2014,11/23/14,1:00,GB,-8,MIN,45,U,49.5,2014,Week 12,52386,MIN,8,-8,GB,21,24,N,50805,1,0,20141123GBMIN,46,Fog,
20171203NEBUF,BUF2017,12/3/17,1:00,NE,-8,BUF,26,U,49,2017,Week 13,68499,BUF,8,-8,NE,3,23,Y,71608,0,44,20171203NEBUF,35,0,Week 13BUF2017
2019121LARARI,ARI2019,12/1/19,,LAR,-8,ARI,41,O,,2019,Week 13,60944,ARI,8,-8,LAR,7,34,Y,63400,0,13,2019121LARARI,87,0,Week 13ARI2019
201711NEMIA,MIA2016,1/1/17,1:00,NE,-8,MIA,49,O,47,2016,Week 17,66163,MIA,8,-8,NE,14,35,Y,64767,0,29,201711NEMIA,45,0,Week 17MIA2016
20081019TENKC,KCC2008,10/19/08,1:00,TEN,-8.5,KC,44,O,35,2008,Week 7,74200,KC,8.5,-8.5,TEN,10,34,Y,79451,0,36,20081019TENKC,57,0,
20091220MINCAR,CAR2009,12/20/09,8:20,MIN,-8.5,CAR,33,U,42.5,2009,Week 15,73515,CAR,8.5,-8.5,MIN,26,7,Y,73778,0,13,20091220MINCAR,39,0,
20071209MINSF,SFN2007,12/9/07,4:05,MIN,-8.5,SF,34,U,39,2007,Week 14,68050,SF,8.5,-8.5,MIN,7,27,Y,69732,0,36,20071209MINSF,51,0,
20151011NEDAL,DAL2015,10/11/15,4:25,NE,-8.5,DAL,36,U,50.5,2015,Week 5,93054,DAL,8.5,-8.5,NE,6,30,Y,105000,0,6,20151011NEDAL,72,DOME,
20080914NYGLAR,LAR2008,9/14/08,1:00,NYG,-8.5,LAR,54,O,43.5,2008,Week 2,61377,LAR,8.5,-8.5,NYG,13,41,Y,67277,0,13,20080914NYGLAR,72,DOME,
20080928BUFLAR,LAR2008,9/28/08,4:05,BUF,-8.5,LAR,45,O,43.5,2008,Week 4,61017,LAR,8.5,-8.5,BUF,14,31,Y,67277,0,13,20080928BUFLAR,72,DOME,
20101017LACLAR,LAR2010,10/17/10,1:00,LAC,-8.5,LAR,37,U,44.5,2010,Week 6,52472,LAR,8.5,-8.5,LAC,20,17,N,67277,0,15,20101017LACLAR,72,DOME,
20111002NOJAX,JAC2011,10/2/11,1:00,NO,-8.5,JAX,33,U,45,2011,Week 4,62471,JAX,8.5,-8.5,NO,10,23,Y,67246,0,16,20111002NOJAX,74,0,
20091026PHIWAS,WAS2009,10/26/09,8:35,PHI,-8.5,WAS,44,O,38,2009,Week 7,88241,WAS,8.5,-8.5,PHI,17,27,Y,91704,0,12,20091026PHIWAS,55,0,
20161120PITCLE,CLE2016,11/20/16,1:00,PIT,-8.5,CLE,33,U,45.5,2016,Week 11,67431,CLE,8.5,-8.5,PIT,9,24,Y,67431,0,17,20161120PITCLE,35,0,
20151129ARISF,SFN2015,11/29/15,4:05,ARI,-8.5,SF,32,U,45,2015,Week 12,70799,SF,8.5,-8.5,ARI,13,19,N,75000,0,1,20151129ARISF,57,0,
20151108ATLSF,SFN2015,11/8/15,4:05,ATL,-8.5,SF,33,U,43.5,2015,Week 9,70799,SF,8.5,-8.5,ATL,17,16,N,75000,0,1,20151108ATLSF,58,0,
20161124PITIND,IND2016,11/24/16,8:30,PIT,-8.5,IND,35,U,49.5,2016,Week 12,66583,IND,8.5,-8.5,PIT,7,28,Y,67000,0,8,20161124PITIND,72,DOME,
20071209INDBAL,BAL2007,12/9/07,8:15,IND,-8.5,BAL,64,O,42,2007,Week 14,70513,BAL,8.5,-8.5,IND,20,44,Y,71008,0,9,20071209INDBAL,39,0,
20091122CINOAK,OAK2009,11/22/09,4:15,CIN,-8.5,OAK,37,O,36,2009,Week 11,34112,OAK,8.5,-8.5,CIN,20,17,N,63132,0,43,20091122CINOAK,52,0,
20141207SFOAK,OAK2014,12/7/14,4:25,SF,-8.5,OAK,37,U,40.5,2014,Week 14,55300,OAK,8.5,-8.5,SF,24,13,Y,56057,0,48,20141207SFOAK,61,0,
20071001NECIN,CIN2007,10/1/07,8:30,NE,-8.5,CIN,47,U,54.5,2007,Week 4,66113,CIN,8.5,-8.5,NE,13,34,Y,65515,0,7,20071001NECIN,66,0,
20091228MINCHI,CHI2009,12/28/09,8:35,MIN,-8.5,CHI,66,O,41.5,2009,Week 16,62479,CHI,8.5,-8.5,MIN,36,30,N,61500,0,38,20091228MINCHI,26,0,
20181104KCCLE,CLE2018,11/4/18,1:00,KC,-8.5,CLE,58,O,51.5,2018,Week 9,67431,CLE,8.5,-8.5,KC,21,37,Y,67895,0,19,20181104KCCLE,32,0,Week 9CLE2018
20080928DENKC,KCC2008,9/28/08,1:00,DEN,-9,KC,52,O,47,2008,Week 4,74623,KC,9,-9,DEN,33,19,Y,79451,0,36,20080928DENKC,72,0,
20071215CINSF,SFN2007,12/15/07,8:15,CIN,-9,SF,33,U,42.5,2007,Week 15,68053,SF,9,-9,CIN,20,13,N,69732,0,36,20071215CINSF,49,0,
20091122ARILAR,LAR2009,11/22/09,4:05,ARI,-9,LAR,34,U,47,2009,Week 11,59839,LAR,9,-9,ARI,13,21,N,67277,0,14,20091122ARILAR,72,DOME,
20141116DENLAR,LAR2014,11/16/14,1:00,DEN,-9,LAR,29,U,50,2014,Week 11,59401,LAR,9,-9,DEN,22,7,Y,67277,0,19,20141116DENLAR,72,DOME,
20130929INDJAX,JAC2013,9/29/13,1:00,IND,-9,JAX,40,U,42.5,2013,Week 4,59695,JAX,9,-9,IND,3,37,Y,67246,0,18,20130929INDJAX,80,0,
20131117ARIJAX,JAC2013,11/17/13,1:00,ARI,-9,JAX,41,O,40.5,2013,Week 11,59862,JAX,9,-9,ARI,14,27,Y,67246,0,18,20131117ARIJAX,79,0,
20091206NOWAS,WAS2009,12/6/09,1:00,NO,-9,WAS,63,O,47,2009,Week 13,84520,WAS,9,-9,NO,30,33,N,91704,0,12,20091206NOWAS,34,0,
20091025GBCLE,CLE2009,10/25/09,1:00,GB,-9,CLE,34,U,41.5,2009,Week 7,69797,CLE,9,-9,GB,3,31,Y,73200,0,10,20091025GBCLE,54,0,
20120909PHICLE,CLE2012,9/9/12,1:00,PHI,-9,CLE,33,U,42.5,2012,Week 1,68693,CLE,9,-9,PHI,16,17,N,73200,0,13,20120909PHICLE,68,0,
20071118PITNYJ,NYJ2007,11/18/07,4:05,PIT,-9,NYJ,35,U,40.5,2007,Week 11,77659,NYJ,9,-9,PIT,19,16,N,80242,0,23,20071118PITNYJ,44,0,
20151018NEIND,IND2015,10/18/15,8:30,NE,-9,IND,61,O,54,2015,Week 6,66726,IND,9,-9,NE,27,34,N,67000,0,7,20151018NEIND,72,DOME,
20131215SEANYG,NYG2013,12/15/13,1:00,SEA,-9,NYG,23,U,43,2013,Week 15,79691,NYG,9,-9,SEA,0,23,Y,82550,0,3,20131215SEANYG,40,0,
20061112DENOAK,OAK2006,11/12/06,4:05,DEN,-9,OAK,30,U,33.5,2006,Week 10,62094,OAK,9,-9,DEN,13,17,N,63132,0,40,20061112DENOAK,50,0,
20061029PITOAK,OAK2006,10/29/06,4:15,PIT,-9,OAK,33,U,38.5,2006,Week 8,62385,OAK,9,-9,PIT,20,13,N,63132,0,40,20061029PITOAK,57,0,
20081116PHICIN,CIN2008,11/16/08,1:00,PHI,-9,CIN,26,U,41,2008,Week 11,64633,CIN,9,-9,PHI,13,13,N,65515,0,8,20081116PHICIN,37,0,
20061224INDHOU,HOU2006,12/24/06,1:00,IND,-9,HOU,51,O,47,2006,Week 16,70132,HOU,9,-9,IND,27,24,N,71054,0,4,20061224INDHOU,72,DOME,
20171223MINGB,GBP2017,12/23/17,8:30,MIN,-9,GB,16,U,41,2017,Week 16,78092,GB,9,-9,MIN,0,16,Y,81441,0,60,20171223MINGB,60,0,Week 16GB2017
20181021LARSF,SFN2018,10/21/18,4:25,LAR,-9,SF,49,U,52,2018,Week 7,66597,SF,9,-9,LAR,10,39,Y,75000,0,4,20181021LARSF,73,0,Week 7SF2018
20181209NEMIA,MIA2018,12/9/18,1:00,NE,-9,MIA,67,O,49.5,2018,Week 14,66087,MIA,9,-9,NE,34,33,N,64767,0,31,20181209NEMIA,50,0,Week 14MIA2018
20081102TBKC,KCC2008,11/2/08,1:00,TB,-9.5,KC,57,O,36.5,2008,Week 9,74045,KC,9.5,-9.5,TB,27,30,N,79451,0,36,20081102TBKC,58,0,
20091210PITCLE,CLE2009,12/10/09,8:20,PIT,-9.5,CLE,19,U,34,2009,Week 14,69009,CLE,9.5,-9.5,PIT,13,6,N,73200,0,10,20091210PITCLE,22,0,
20141221NENYJ,NYJ2014,12/21/14,1:00,NE,-9.5,NYJ,33,U,47,2014,Week 16,78160,NYJ,9.5,-9.5,NE,16,17,N,82550,0,4,20141221NENYJ,35,0,
20121008HOUNYJ,NYJ2012,10/8/12,8:35,HOU,-9.5,NYJ,40,U,40.5,2012,Week 5,79088,NYJ,9.5,-9.5,HOU,17,23,N,82550,0,2,20121008HOUNYJ,51,0,
20161127NENYJ,NYJ2016,11/27/16,4:25,NE,-9.5,NYJ,39,U,48.5,2016,Week 12,78160,NYJ,9.5,-9.5,NE,17,22,N,82550,0,6,20161127NENYJ,48,0,
20061001DALTEN,TEN2006,10/1/06,1:00,DAL,-9.5,TEN,59,O,37.5,2006,Week 4,69143,TEN,9.5,-9.5,DAL,14,45,Y,69143,0,7,20061001DALTEN,72,0,
20071230LACOAK,OAK2007,12/30/07,4:15,LAC,-9.5,OAK,47,O,41,2007,Week 17,61706,OAK,9.5,-9.5,LAC,17,30,Y,63132,0,41,20071230LACOAK,49,0,
20141221SEAARI,ARI2014,12/21/14,8:30,SEA,-9.5,ARI,41,O,36.5,2014,Week 16,63806,ARI,9.5,-9.5,SEA,6,35,Y,63400,0,8,20141221SEAARI,72,DOME,
20171225PITHOU,HOU2017,12/25/17,4:30,PIT,-9.5,HOU,40,U,45.5,2017,Week 16,71842,HOU,9.5,-9.5,PIT,6,34,Y,71795,0,15,20171225PITHOU,79,0,Week 16HOU2017
20181209NOTB,TBB2018,12/9/18,1:00,NO,-9.5,TB,42,U,55,2018,Week 14,53495,TB,9.5,-9.5,NO,14,28,Y,65618,0,20,20181209NOTB,57,0,Week 14TB2018
20171015NENYJ,NYJ2017,10/15/17,1:00,NE,-9.5,NYJ,41,U,48.5,2017,Week 6,77562,NYJ,9.5,-9.5,NE,17,24,N,82550,0,7,20171015NENYJ,36,0,Week 6NYJ2017
20061015LACSF,SFN2006,10/15/06,4:15,LAC,-10,SF,67,O,42,2006,Week 6,68137,SF,10,-10,LAC,19,48,Y,69732,0,35,20061015LACSF,56,0,
20161009NECLE,CLE2016,10/9/16,1:00,NE,-10,CLE,46,U,48,2016,Week 5,67431,CLE,10,-10,NE,13,33,Y,67431,0,17,20161009NECLE,57,0,
20090920MINDET,DET2009,9/20/09,1:00,MIN,-10,DET,40,U,45.5,2009,Week 2,56269,DET,10,-10,MIN,13,27,Y,65000,0,7,20090920MINDET,72,DOME,
20091213NOATL,ATL2009,12/13/09,1:00,NO,-10,ATL,49,U,50,2009,Week 14,68930,ATL,10,-10,NO,23,26,N,71228,0,17,20091213NOATL,72,DOME,
20141012DENNYJ,NYJ2014,10/12/14,1:00,DEN,-10,NYJ,48,O,47.5,2014,Week 6,78160,NYJ,10,-10,DEN,17,31,Y,82550,0,4,20141012DENNYJ,64,0,
20081109CAROAK,OAK2008,11/9/08,4:05,CAR,-10,OAK,23,U,37.5,2008,Week 10,47888,OAK,10,-10,CAR,6,17,Y,63132,0,42,20081109CAROAK,56,0,
20121206DENOAK,OAK2012,12/6/12,8:25,DEN,-10,OAK,39,U,47,2012,Week 14,53807,OAK,10,-10,DEN,13,26,Y,63132,0,46,20121206DENOAK,57,0,
20071216INDOAK,OAK2007,12/16/07,4:05,IND,-10,OAK,35,U,45,2007,Week 15,62000,OAK,10,-10,IND,14,21,N,63132,0,41,20071216INDOAK,48,0,
20131229DENOAK,OAK2013,12/29/13,4:25,DEN,-10,OAK,48,U,54,2013,Week 17,51500,OAK,10,-10,DEN,14,34,Y,53286,0,47,20131229DENOAK,71,0,
20130908NEBUF,BUF2013,9/8/13,1:00,NE,-10,BUF,44,U,51,2013,Week 1,69519,BUF,10,-10,NE,21,23,N,73079,0,40,20130908NEBUF,65,0,
20091108GBTB,TBB2009,11/8/09,1:00,GB,-10,TB,66,O,43,2009,Week 9,62994,TB,10,-10,GB,38,28,N,65856,0,11,20091108GBTB,81,0,
20131222DENHOU,HOU2013,12/22/13,1:00,DEN,-10,HOU,50,U,54,2013,Week 16,71761,HOU,10,-10,DEN,13,37,Y,71054,0,11,20131222DENHOU,59,0,
20141221DETCHI,CHI2014,12/21/14,1:00,DET,-10,CHI,34,U,44.5,2014,Week 16,61420,CHI,10,-10,DET,14,20,N,61500,0,43,20141221DETCHI,36,0,
20181104CHIBUF,BUF2018,11/4/18,1:00,CHI,-10,BUF,50,O,38,2018,Week 9,68749,BUF,10,-10,CHI,9,41,Y,71608,0,45,20181104CHIBUF,72,0,Week 9BUF2018
20171119KCNYG,NYG2017,11/19/17,1:00,KC,-10,NYG,21,U,45,2017,Week 11,76363,NYG,10,-10,KC,12,9,N,82550,0,7,20171119KCNYG,73,0,Week 11NYG2017
20181202LARDET,DET2018,12/2/18,1:00,LAR,-10,DET,46,U,54,2018,Week 13,60974,DET,10,-10,LAR,16,30,Y,65000,0,16,20181202LARDET,54,0,Week 13DET2018
20170910PITCLE,CLE2017,9/10/17,1:00,PIT,-10,CLE,39,U,47,2017,Week 1,67431,CLE,10,-10,PIT,18,21,N,67895,0,18,20170910PITCLE,40,0,Week 1CLE2017
201613NEMIA,MIA2015,1/3/16,1:00,NE,-10,MIA,30,U,46.5,2015,Week 17,62918,MIA,10,-10,NE,20,10,N,64767,0,28,201613NEMIA,75,0,Week 17MIA2015
20181209PITOAK,OAK2018,12/9/18,4:25,PIT,-10,OAK,45,U,51,2018,Week 14,53960,OAK,10,-10,PIT,24,21,N,56057,0,52,20181209PITOAK,55,0,Week 14OAK2018
201013BALOAK,OAK2009,1/3/10,4:15,BAL,-10,OAK,34,U,39,2009,Week 17,38400,OAK,10,-10,BAL,13,21,N,63132,0,43,201013BALOAK,70,0,Week 17OAK2009
20121125DENKC,KCC2012,11/25/12,1:00,DEN,-10.5,KC,26,U,42,2012,Week 12,74244,KC,10.5,-10.5,DEN,9,17,N,76416,0,40,20121125DENKC,54,0,
20071222DALCAR,CAR2007,12/22/07,8:15,DAL,-10.5,CAR,33,U,42.5,2007,Week 16,73860,CAR,10.5,-10.5,DAL,13,20,N,73504,0,11,20071222DALCAR,45,0,
20110918GBCAR,CAR2011,9/18/11,1:00,GB,-10.5,CAR,53,O,45,2011,Week 2,73167,CAR,10.5,-10.5,GB,23,30,N,73778,0,15,20110918GBCAR,67,0,
20091011MINLAR,LAR2009,10/11/09,1:00,MIN,-10.5,LAR,48,O,41,2009,Week 5,60166,LAR,10.5,-10.5,MIN,10,38,Y,67277,0,14,20091011MINLAR,72,DOME,
20111024BALJAX,JAC2011,10/24/11,8:35,BAL,-10.5,JAX,19,U,39,2011,Week 7,62976,JAX,10.5,-10.5,BAL,12,7,N,67246,0,16,20111024BALJAX,69,0,
20081207MINDET,DET2008,12/7/08,1:00,MIN,-10.5,DET,36,U,45,2008,Week 14,50444,DET,10.5,-10.5,MIN,16,20,N,65000,0,6,20081207MINDET,72,DOME,
20071209DALDET,DET2007,12/9/07,1:00,DAL,-10.5,DET,55,O,51,2007,Week 14,62759,DET,10.5,-10.5,DAL,27,28,N,65000,0,5,20071209DALDET,72,DOME,
20151213SEABAL,BAL2015,12/13/15,1:00,SEA,-10.5,BAL,41,U,42,2015,Week 14,71179,BAL,10.5,-10.5,SEA,6,35,Y,71008,0,17,20151213SEABAL,66,0,
20111023GBMIN,MIN2011,10/23/11,4:15,GB,-10.5,MIN,60,O,47,2011,Week 7,63946,MIN,10.5,-10.5,GB,27,33,N,64121,0,29,20111023GBMIN,72,DOME,
20090914LACOAK,OAK2009,9/14/09,10:15,LAC,-10.5,OAK,44,O,43,2009,Week 1,61940,OAK,10.5,-10.5,LAC,20,24,N,63132,0,43,20090914LACOAK,67,0,
20091122NOTB,TBB2009,11/22/09,1:00,NO,-10.5,TB,45,U,51,2009,Week 11,62720,TB,10.5,-10.5,NO,7,38,Y,65856,0,11,20091122NOTB,79,0,
20181111LACOAK,OAK2018,11/11/18,4:05,LAC,-10.5,OAK,26,U,50.5,2018,Week 10,54750,OAK,10.5,-10.5,LAC,6,20,Y,56057,0,52,20181111LACOAK,69,0,Week 10OAK2018
20171211NEMIA,MIA2017,12/11/17,8:30,NE,-10.5,MIA,47,U,48,2017,Week 14,65548,MIA,10.5,-10.5,NE,27,20,N,64767,0,30,20171211NEMIA,85,0,Week 14MIA2017
20111127PITKC,KCC2011,11/27/11,8:30,PIT,-11,KC,22,U,42,2011,Week 12,72173,KC,11,-11,PIT,9,13,N,76416,0,39,20111127PITKC,34,0,
20091116BALCLE,CLE2009,11/16/09,8:35,BAL,-11,CLE,16,U,39.5,2009,Week 10,69023,CLE,11,-11,BAL,0,16,Y,73200,0,10,20091116BALCLE,48,0,
20081127TENDET,DET2008,11/27/08,12:30,TEN,-11,DET,57,O,44,2008,Week 13,60112,DET,11,-11,TEN,10,47,Y,65000,0,6,20081127TENDET,72,DOME,
20091011PITDET,DET2009,10/11/09,1:00,PIT,-11,DET,48,O,44,2009,Week 5,59333,DET,11,-11,PIT,20,28,N,65000,0,7,20091011PITDET,72,DOME,
20110925PITIND,IND2011,9/25/11,8:25,PIT,-11,IND,43,O,40,2011,Week 3,66309,IND,11,-11,PIT,20,23,N,67000,0,3,20110925PITIND,72,DOME,
20071008DALBUF,BUF2007,10/8/07,8:30,DAL,-11,BUF,49,O,45.5,2007,Week 5,71575,BUF,11,-11,DAL,24,25,N,73967,0,34,20071008DALBUF,72,0,
20171112PITIND,IND2017,11/12/17,1:00,PIT,-11,IND,37,U,47,2017,Week 10,66146,IND,11,-11,PIT,17,20,N,67000,0,9,20171112PITIND,54,0,Week 10IND2017
20111218GBKC,KCC2011,12/18/11,1:00,GB,-11.5,KC,33,U,46,2011,Week 15,74093,KC,11.5,-11.5,GB,19,14,N,76416,0,39,20111218GBKC,57,0,
