FullDate,Month,Day,Year,Season,Start (ET),Visitor/Neutral,Visitor Pts,Home/Neutral,Home Pts,OTGames,Attendance,Notes,Season,Month,Covered Line,Away ATS,Home ATS,CoveredO/U,O/U,Date,Key,Capacity,New Stadium Season,Years in Stadium
3/13/2011,3,13,2011,2011,1:00p,OKC,95,CLE,75,,"19,811",,2011,March,N,-9.5,9.5,U,210,Sun,CLE2011,19432,0,16
3/13/2011,3,13,2011,2011,6:00p,IND,106,NYK,93,,"19,763",,2011,March,N,9,-9,U,220.5,Sun,NYK2011,19763,0,42
3/12/2011,3,12,2011,2011,7:00p,POR,82,ATL,91,,"15,522",,2011,March,Y,-1,1,U,181,Sat,ATL2011,18371,0,11
3/12/2011,3,12,2011,2011,8:00p,PHI,74,MIL,102,,"15,832",,2011,March,Y,2,-2,U,184.5,Sat,MIL2011,18717,0,22
3/12/2011,3,12,2011,2011,8:00p,UTA,100,CHI,118,,"22,885",,2011,March,Y,10.5,-10.5,O,189.5,Sat,CHI2011,20917,0,16
3/12/2011,3,12,2011,2011,3:30p,MEM,85,MIA,118,,"19,600",,2011,March,Y,7.5,-7.5,O,197,Sat,MIA2011,19600,0,11
3/12/2011,3,12,2011,2011,7:00p,LAC,122,WAS,101,,"20,278",,2011,March,N,-2.5,2.5,O,200.5,Sat,WAS2011,20278,0,13
3/12/2011,3,12,2011,2011,9:00p,DET,101,DEN,131,,"19,155",,2011,March,Y,9.5,-9.5,O,207,Sat,DEN2011,19155,0,11
3/11/2011,3,11,2011,2011,8:00p,ATL,76,CHI,94,,"22,123",,2011,March,Y,7.5,-7.5,U,178.5,Fri,CHI2011,20917,0,16
3/11/2011,3,11,2011,2011,7:00p,POR,92,CHA,97,,"18,176",,2011,March,Y,-4.5,4.5,O,183,Fri,CHA2011,19077,0,5
3/11/2011,3,11,2011,2011,7:00p,BOS,86,PHI,89,,"20,614",,2011,March,Y,-1,1,U,192,Fri,PHI2011,20478,0,14
3/11/2011,3,11,2011,2011,8:00p,DET,94,OKC,104,,"18,203",,2011,March,Y,9,-9,U,209,Fri,OKC2011,18203,0,2
3/11/2011,3,11,2011,2011,7:00p,IND,98,TOR,108,,"14,726",,2011,March,Y,-1,1,U,211,Fri,TOR2011,19800,0,15
3/10/2011,3,10,2011,2011,7:00p,LAL,88,MIA,94,,"19,986",,2011,March,Y,-1,1,U,189.5,Thu,MIA2011,19600,0,11
3/9/2011,3,9,2011,2011,7:00p,CHI,101,CHA,84,,"15,286",,2011,March,N,-8,8,O,178.5,Wed,CHA2011,19077,0,5
3/9/2011,3,9,2011,2011,8:00p,CLE,90,MIL,110,,"12,499",,2011,March,Y,9.5,-9.5,O,186.5,Wed,MIL2011,18717,0,22
3/9/2011,3,9,2011,2011,7:30p,LAC,108,BOS,103,,"18,624",,2011,March,N,9,-9,O,192,Wed,BOS2011,18624,0,15
3/9/2011,3,9,2011,2011,7:00p,OKC,110,PHI,105,OT,"19,283",,2011,March,N,1.5,-1.5,O,206.5,Wed,PHI2011,20478,0,14
3/9/2011,3,9,2011,2011,7:00p,UTA,96,TOR,94,,"14,425",,2011,March,N,1.5,-1.5,U,207.5,Wed,TOR2011,19800,0,15
3/8/2011,3,8,2011,2011,7:00p,LAL,101,ATL,87,,"19,890",,2011,March,N,-4.5,4.5,O,183.5,Tue,ATL2011,18371,0,11
3/8/2011,3,8,2011,2011,7:00p,MIL,95,WAS,76,,"16,190",,2011,March,N,-1.5,1.5,U,186,Tue,WAS2011,20278,0,13
3/8/2011,3,8,2011,2011,7:30p,POR,105,MIA,96,,"19,835",,2011,March,N,9,-9,O,187.5,Tue,MIA2011,19600,0,11
3/8/2011,3,8,2011,2011,7:00p,PHI,110,IND,100,,"9,466",,2011,March,N,-1,1,O,204.5,Tue,IND2011,18165,0,11
3/8/2011,3,8,2011,2011,7:00p,GSW,95,CLE,85,,"19,919",,2011,March,N,-4.5,4.5,U,218.5,Tue,CLE2011,19432,0,16
3/7/2011,3,7,2011,2011,8:00p,NOP,77,CHI,85,,"21,997",,2011,March,N,10,-10,U,179,Mon,CHI2011,20917,0,16
3/7/2011,3,7,2011,2011,7:00p,POR,89,ORL,85,,"19,001",,2011,March,N,2,-2,U,188.5,Mon,ORL2011,18846,0,0
3/7/2011,3,7,2011,2011,7:00p,LAC,92,CHA,87,,"16,438",,2011,March,N,-1,1,U,188.5,Mon,CHA2011,19077,0,5
3/7/2011,3,7,2011,2011,7:30p,UTA,109,NYK,131,,"19,763",,2011,March,Y,6,-6,O,211,Mon,NYK2011,19763,0,42
3/6/2011,3,6,2011,2011,9:00p,BOS,89,MIL,83,,"16,110",,2011,March,Y,-7.5,7.5,U,181,Sun,MIL2011,18717,0,22
3/6/2011,3,6,2011,2011,1:00p,CHI,87,MIA,86,,"19,763",,2011,March,N,5.5,-5.5,U,188.5,Sun,MIA2011,19600,0,11
3/6/2011,3,6,2011,2011,6:30p,NOP,96,CLE,81,,"18,754",,2011,March,N,-4.5,4.5,U,193,Sun,CLE2011,19432,0,16
3/6/2011,3,6,2011,2011,6:30p,NYK,92,ATL,79,,"19,560",,2011,March,N,3.5,-3.5,U,202.5,Sun,ATL2011,18371,0,11
3/6/2011,3,6,2011,2011,6:00p,WAS,102,DET,113,,"17,506",,2011,March,Y,6.5,-6.5,O,203.5,Sun,DET2011,22076,0,22
3/6/2011,3,6,2011,2011,6:00p,GSW,117,PHI,125,OT,"11,294",,2011,March,Y,7.5,-7.5,O,209.5,Sun,PHI2011,20478,0,14
3/6/2011,3,6,2011,2011,7:00p,PHX,118,OKC,122,OT,"18,203",,2011,March,N,6,-6,O,211,Sun,OKC2011,18203,0,2
3/5/2011,3,5,2011,2011,10:00p,CHA,69,POR,93,,"20,588",,2011,March,Y,11,-11,U,184,Sat,POR2011,19980,0,15
3/5/2011,3,5,2011,2011,7:00p,MIN,96,WAS,103,,"18,216",,2011,March,Y,3.5,-3.5,U,212,Sat,WAS2011,20278,0,13
3/4/2011,3,4,2011,2011,10:30p,CHA,84,LAL,92,,"18,997",,2011,March,N,12.5,-12.5,U,189,Fri,LAL2011,18997,0,11
3/4/2011,3,4,2011,2011,7:00p,CHI,89,ORL,81,,"19,207",,2011,March,N,2,-2,U,190,Fri,ORL2011,18846,0,0
3/4/2011,3,4,2011,2011,7:30p,OKC,111,ATL,104,,"17,916",,2011,March,N,2.5,-2.5,O,191.5,Fri,ATL2011,18371,0,11
3/4/2011,3,4,2011,2011,8:30p,PHX,102,MIL,88,,"15,011",,2011,March,N,-2.5,2.5,U,194.5,Fri,MIL2011,18717,0,22
3/4/2011,3,4,2011,2011,7:30p,GSW,103,BOS,107,,"18,624",,2011,March,N,9.5,-9.5,O,205.5,Fri,BOS2011,18624,0,15
3/4/2011,3,4,2011,2011,7:00p,MIN,100,PHI,111,,"12,008",,2011,March,Y,9.5,-9.5,O,207,Fri,PHI2011,20478,0,14
3/4/2011,3,4,2011,2011,7:30p,CLE,119,NYK,115,,"19,763",,2011,March,N,12.5,-12.5,O,216.5,Fri,NYK2011,19763,0,42
3/3/2011,3,3,2011,2011,8:00p,ORL,99,MIA,96,,"19,600",,2011,March,N,5.5,-5.5,U,197.5,Thu,MIA2011,19600,0,11
3/2/2011,3,2,2011,2011,7:00p,CHI,80,ATL,83,,"16,928",,2011,March,Y,-4.5,4.5,U,182.5,Wed,ATL2011,18371,0,11
3/2/2011,3,2,2011,2011,7:30p,PHX,103,BOS,115,,"18,624",,2011,March,Y,7,-7,O,199,Wed,BOS2011,18624,0,15
3/2/2011,3,2,2011,2011,7:30p,NOP,88,NYK,107,,"19,763",,2011,March,Y,2.5,-2.5,U,201,Wed,NYK2011,19763,0,42
3/2/2011,3,2,2011,2011,7:00p,SAS,109,CLE,99,,"18,795",,2011,March,N,-9,9,O,202,Wed,CLE2011,19432,0,16
3/2/2011,3,2,2011,2011,9:00p,CHA,80,DEN,120,,"14,255",,2011,March,Y,6.5,-6.5,U,204.5,Wed,DEN2011,19155,0,11
3/2/2011,3,2,2011,2011,7:30p,MIN,116,DET,105,,"13,122",,2011,March,N,4.5,-4.5,O,205,Wed,DET2011,22076,0,22
3/2/2011,3,2,2011,2011,8:00p,IND,89,OKC,113,,"18,203",,2011,March,Y,8,-8,U,209.5,Wed,OKC2011,18203,0,2
3/2/2011,3,2,2011,2011,7:00p,GSW,106,WAS,102,,"17,865",,2011,March,N,-1,1,U,211.5,Wed,WAS2011,20278,0,13
3/1/2011,3,1,2011,2011,8:00p,DET,90,MIL,92,,"11,364",,2011,March,N,5.5,-5.5,U,187.5,Tue,MIL2011,18717,0,22
3/1/2011,3,1,2011,2011,7:00p,NOP,90,TOR,96,,"14,704",,2011,March,Y,-5.5,5.5,U,194.5,Tue,TOR2011,19800,0,15
3/1/2011,3,1,2011,2011,7:00p,DAL,101,PHI,93,,"13,509",,2011,March,N,-1.5,1.5,U,200.5,Tue,PHI2011,20478,0,14
3/1/2011,3,1,2011,2011,10:00p,HOU,103,POR,87,,"20,272",,2011,March,N,4.5,-4.5,U,202.5,Tue,POR2011,19980,0,15
3/1/2011,3,1,2011,2011,7:00p,NYK,110,ORL,116,,"19,131",,2011,March,N,7,-7,O,212,Tue,ORL2011,18846,0,0
3/1/2011,3,1,2011,2011,7:00p,GSW,100,IND,109,,"9,557",,2011,March,Y,5.5,-5.5,U,217.5,Tue,IND2011,18165,0,11
2/28/2011,2,28,2011,2011,7:00p,CHI,105,WAS,77,,"17,873",,2011,February,N,-7.5,7.5,U,195.5,Mon,WAS2011,20278,0,13
2/28/2011,2,28,2011,2011,9:00p,ATL,90,DEN,100,,"16,163",,2011,February,Y,6.5,-6.5,U,202,Mon,DEN2011,19155,0,11
2/27/2011,2,27,2011,2011,10:30p,ATL,90,POR,83,,"20,642",,2011,February,N,5,-5,U,184.5,Sun,POR2011,19980,0,15
2/27/2011,2,27,2011,2011,6:00p,CHA,86,ORL,100,,"18,846",,2011,February,Y,11,-11,U,195,Sun,ORL2011,18846,0,0
2/27/2011,2,27,2011,2011,2:30p,LAL,90,OKC,87,,"18,203",,2011,February,N,-1.5,1.5,U,199,Sun,OKC2011,18203,0,2
2/27/2011,2,27,2011,2011,6:00p,DAL,114,TOR,96,,"16,827",,2011,February,N,-8.5,8.5,O,206,Sun,TOR2011,19800,0,15
2/27/2011,2,27,2011,2011,5:00p,PHI,95,CLE,91,,"19,882",,2011,February,Y,-7.5,7.5,U,208.5,Sun,CLE2011,19432,0,16
2/27/2011,2,27,2011,2011,12:00p,PHX,110,IND,108,OT,"14,168",,2011,February,N,2.5,-2.5,O,214.5,Sun,IND2011,18165,0,11
2/27/2011,2,27,2011,2011,8:00p,NYK,91,MIA,86,,"19,702",,2011,February,N,10,-10,U,217,Sun,MIA2011,19600,0,11
2/26/2011,2,26,2011,2011,8:30p,CHI,83,MIL,75,,"18,717",,2011,February,N,-3.5,3.5,U,182,Sat,MIL2011,18717,0,22
2/26/2011,2,26,2011,2011,7:30p,UTA,116,DET,120,,"18,564",,2011,February,Y,-5,5,O,193.5,Sat,DET2011,22076,0,22
2/26/2011,2,26,2011,2011,8:00p,DAL,105,WAS,99,,"19,203",,2011,February,Y,-10,10,U,204.5,Sat,WAS2011,20278,0,13
2/25/2011,2,25,2011,2011,10:30p,LAC,95,LAL,108,,"18,997",,2011,February,Y,10.5,-10.5,O,193,Fri,LAL2011,18997,0,11
2/25/2011,2,25,2011,2011,7:00p,DET,94,PHI,110,,"15,105",,2011,February,Y,11,-11,O,195.5,Fri,PHI2011,20478,0,14
2/25/2011,2,25,2011,2011,10:30p,DEN,106,POR,107,OT,"20,659",,2011,February,N,7.5,-7.5,O,203,Fri,POR2011,19980,0,15
2/25/2011,2,25,2011,2011,7:00p,SAC,98,CHA,110,,"15,782",,2011,February,Y,6,-6,O,203,Fri,CHA2011,19077,0,5
2/25/2011,2,25,2011,2011,7:30p,WAS,113,MIA,121,,"19,825",,2011,February,N,15.5,-15.5,O,203.5,Fri,MIA2011,19600,0,11
2/25/2011,2,25,2011,2011,8:00p,OKC,88,ORL,111,,"19,011",,2011,February,Y,6,-6,U,204,Fri,ORL2011,18846,0,0
2/25/2011,2,25,2011,2011,7:00p,UTA,95,IND,84,,"16,205",,2011,February,N,6,-6,U,208,Fri,IND2011,18165,0,11
2/25/2011,2,25,2011,2011,7:00p,PHX,110,TOR,92,,"19,004",,2011,February,N,-4,4,U,214,Fri,TOR2011,19800,0,15
2/25/2011,2,25,2011,2011,7:30p,NYK,109,CLE,115,,"20,562",,2011,February,Y,-8,8,O,221,Fri,CLE2011,19432,0,16
2/24/2011,2,24,2011,2011,8:00p,MIA,89,CHI,93,,"23,024",,2011,February,Y,-3,3,U,192,Thu,CHI2011,20917,0,16
2/24/2011,2,24,2011,2011,10:30p,BOS,75,DEN,89,,"18,524",,2011,February,Y,-4.5,4.5,U,204.5,Thu,DEN2011,19155,0,11
2/23/2011,2,23,2011,2011,10:30p,LAL,106,POR,101,OT,"20,643",,2011,February,N,-2.5,2.5,O,191,Wed,POR2011,19980,0,15
2/23/2011,2,23,2011,2011,7:00p,WAS,94,PHI,117,,"12,704",,2011,February,Y,9.5,-9.5,O,198.5,Wed,PHI2011,20478,0,14
2/23/2011,2,23,2011,2011,7:30p,MIL,108,NYK,114,,"19,763",,2011,February,N,6.5,-6.5,O,199.5,Wed,NYK2011,19763,0,42
2/23/2011,2,23,2011,2011,7:00p,CHI,113,TOR,118,,"18,105",,2011,February,Y,-8.5,8.5,O,199.5,Wed,TOR2011,19800,0,15
2/23/2011,2,23,2011,2011,7:00p,DET,101,IND,102,,"12,214",,2011,February,N,8,-8,U,204,Wed,IND2011,18165,0,11
2/23/2011,2,23,2011,2011,7:00p,SAC,111,ORL,105,,"19,146",,2011,February,N,14.5,-14.5,O,206,Wed,ORL2011,18846,0,0
2/23/2011,2,23,2011,2011,7:00p,HOU,124,CLE,119,,"18,027",,2011,February,Y,-6,6,O,213.5,Wed,CLE2011,19432,0,16
2/22/2011,2,22,2011,2011,10:30p,ATL,80,LAL,104,,"18,997",,2011,February,Y,8,-8,U,189.5,Tue,LAL2011,18997,0,11
2/22/2011,2,22,2011,2011,8:00p,MIN,88,MIL,94,,"13,106",,2011,February,N,8,-8,U,193,Tue,MIL2011,18717,0,22
2/22/2011,2,22,2011,2011,7:00p,TOR,101,CHA,114,,"12,976",,2011,February,Y,6.5,-6.5,O,197.5,Tue,CHA2011,19077,0,5
2/22/2011,2,22,2011,2011,7:30p,HOU,108,DET,100,,"12,353",,2011,February,N,-1.5,1.5,O,201,Tue,DET2011,22076,0,22
2/22/2011,2,22,2011,2011,7:30p,SAC,97,MIA,117,,"19,754",,2011,February,Y,13,-13,O,205.5,Tue,MIA2011,19600,0,11
2/22/2011,2,22,2011,2011,9:00p,MEM,107,DEN,120,,"14,638",,2011,February,Y,1.5,-1.5,O,205.5,Tue,DEN2011,19155,0,11
2/22/2011,2,22,2011,2011,8:00p,LAC,88,OKC,111,,"18,203",,2011,February,Y,8.5,-8.5,U,206,Tue,OKC2011,18203,0,2
2/22/2011,2,22,2011,2011,7:00p,IND,113,WAS,96,,"14,328",,2011,February,N,-2,2,O,208.5,Tue,WAS2011,20278,0,13
2/17/2011,2,17,2011,2011,8:00p,SAS,99,CHI,109,,"22,172",,2011,February,Y,2,-2,O,186.5,Thu,CHI2011,20917,0,16
2/16/2011,2,16,2011,2011,10:00p,NOP,96,POR,103,,"20,650",,2011,February,Y,5.5,-5.5,O,184,Wed,POR2011,19980,0,15
2/16/2011,2,16,2011,2011,7:30p,BKN,80,BOS,94,,"18,624",,2011,February,Y,10.5,-10.5,U,185.5,Wed,BOS2011,18624,0,15
2/16/2011,2,16,2011,2011,9:00p,DEN,94,MIL,87,,"16,033",,2011,February,N,1.5,-1.5,U,200,Wed,MIL2011,18717,0,22
2/16/2011,2,16,2011,2011,7:00p,WAS,76,ORL,101,,"19,054",,2011,February,Y,12.5,-12.5,U,200.5,Wed,ORL2011,18846,0,0
2/16/2011,2,16,2011,2011,7:30p,IND,109,DET,115,OT,"12,551",,2011,February,Y,-1.5,1.5,O,200.5,Wed,DET2011,22076,0,22
2/16/2011,2,16,2011,2011,7:30p,LAL,99,CLE,104,,"20,562",,2011,February,Y,-11,11,O,200.5,Wed,CLE2011,19432,0,16
2/16/2011,2,16,2011,2011,7:00p,MIA,103,TOR,95,,"20,156",,2011,February,Y,-9,9,U,204,Wed,TOR2011,19800,0,15
2/16/2011,2,16,2011,2011,7:30p,ATL,90,NYK,102,,"19,763",,2011,February,Y,2,-2,U,205.5,Wed,NYK2011,19763,0,42
2/15/2011,2,15,2011,2011,8:00p,CHA,94,CHI,106,,"21,391",,2011,February,Y,9.5,-9.5,O,183.5,Tue,CHI2011,20917,0,16
2/15/2011,2,15,2011,2011,7:00p,MIA,110,IND,103,,"18,165",,2011,February,N,-5,5,O,205.5,Tue,IND2011,18165,0,11
2/15/2011,2,15,2011,2011,8:00p,SAC,96,OKC,126,,"18,087",,2011,February,Y,9,-9,O,208.5,Tue,OKC2011,18203,0,2
2/14/2011,2,14,2011,2011,7:00p,LAL,89,CHA,109,,"19,488",,2011,February,Y,-5,5,O,185,Mon,CHA2011,19077,0,5
2/14/2011,2,14,2011,2011,7:30p,ATL,94,DET,79,,"11,844",,2011,February,N,-4,4,U,185.5,Mon,DET2011,22076,0,22
2/14/2011,2,14,2011,2011,8:00p,LAC,78,MIL,102,,"13,111",,2011,February,Y,6,-6,U,187.5,Mon,MIL2011,18717,0,22
2/13/2011,2,13,2011,2011,6:00p,POR,105,DET,100,,"15,257",,2011,February,N,-2.5,2.5,O,184,Sun,DET2011,22076,0,22
2/13/2011,2,13,2011,2011,1:00p,MIA,82,BOS,85,,"18,624",,2011,February,Y,-2.5,2.5,U,188.5,Sun,BOS2011,18624,0,15
2/13/2011,2,13,2011,2011,3:30p,LAL,75,ORL,89,,"19,193",,2011,February,Y,1,-1,U,193.5,Sun,ORL2011,18846,0,0
2/13/2011,2,13,2011,2011,6:00p,WAS,115,CLE,100,,"19,154",,2011,February,N,2,-2,O,206.5,Sun,CLE2011,19432,0,16
2/13/2011,2,13,2011,2011,6:00p,LAC,93,TOR,98,,"19,800",,2011,February,Y,-2.5,2.5,U,208.5,Sun,TOR2011,19800,0,15
2/12/2011,2,12,2011,2011,7:00p,CHA,88,ATL,86,,"16,948",,2011,February,N,7.5,-7.5,U,187,Sat,ATL2011,18371,0,11
2/12/2011,2,12,2011,2011,8:30p,IND,103,MIL,97,,"17,046",,2011,February,N,2.5,-2.5,O,191.5,Sat,MIL2011,18717,0,22
2/12/2011,2,12,2011,2011,8:00p,SAS,118,WAS,94,,"20,435",,2011,February,N,-6.5,6.5,O,194,Sat,WAS2011,20278,0,13
2/11/2011,2,11,2011,2011,7:00p,BKN,94,CHA,89,,"15,386",,2011,February,N,6.5,-6.5,U,187.5,Fri,CHA2011,19077,0,5
2/11/2011,2,11,2011,2011,7:30p,MIA,106,DET,92,,"22,076",,2011,February,N,-8,8,O,190,Fri,DET2011,22076,0,22
2/11/2011,2,11,2011,2011,7:00p,NOP,99,ORL,93,,"18,944",,2011,February,N,8.5,-8.5,U,192.5,Fri,ORL2011,18846,0,0
2/11/2011,2,11,2011,2011,7:00p,SAS,71,PHI,77,,"15,501",,2011,February,Y,-3,3,U,195.5,Fri,PHI2011,20478,0,14
2/11/2011,2,11,2011,2011,7:00p,POR,102,TOR,96,,"15,625",,2011,February,N,-3.5,3.5,O,196.5,Fri,TOR2011,19800,0,15
2/11/2011,2,11,2011,2011,7:30p,LAC,119,CLE,126,OT,"20,562",,2011,February,Y,-4.5,4.5,O,206.5,Fri,CLE2011,19432,0,16
2/11/2011,2,11,2011,2011,8:00p,LAL,113,NYK,96,,"19,763",,2011,February,N,-3,3,U,211.5,Fri,NYK2011,19763,0,42
2/11/2011,2,11,2011,2011,7:00p,MIN,105,IND,116,,"12,559",,2011,February,Y,9,-9,O,217,Fri,IND2011,18165,0,11
2/10/2011,2,10,2011,2011,8:00p,LAL,92,BOS,86,,"18,624",,2011,February,N,2,-2,U,187.5,Thu,BOS2011,18624,0,15
2/10/2011,2,10,2011,2011,10:30p,DAL,120,DEN,121,,"16,273",,2011,February,N,3,-3,O,209,Thu,DEN2011,19155,0,11
2/9/2011,2,9,2011,2011,7:00p,MIL,85,WAS,100,,"16,108",,2011,February,Y,-1,1,U,185.5,Wed,WAS2011,20278,0,13
2/9/2011,2,9,2011,2011,7:00p,DET,103,CLE,94,,"19,475",,2011,February,N,1.5,-1.5,O,194.5,Wed,CLE2011,19432,0,16
2/9/2011,2,9,2011,2011,7:00p,CHA,103,IND,104,,"10,268",,2011,February,N,4.5,-4.5,O,195,Wed,IND2011,18165,0,11
2/9/2011,2,9,2011,2011,7:00p,ORL,99,PHI,95,,"12,091",,2011,February,N,-1,1,U,197,Wed,PHI2011,20478,0,14
2/9/2011,2,9,2011,2011,7:00p,SAS,111,TOR,100,,"15,867",,2011,February,N,-8,8,O,201,Wed,TOR2011,19800,0,15
2/9/2011,2,9,2011,2011,7:30p,LAC,116,NYK,108,,"19,763",,2011,February,N,7.5,-7.5,O,215,Wed,NYK2011,19763,0,42
2/8/2011,2,8,2011,2011,7:30p,SAS,100,DET,89,,"16,132",,2011,February,N,-6.5,6.5,O,188.5,Tue,DET2011,22076,0,22
2/8/2011,2,8,2011,2011,7:00p,PHI,117,ATL,83,,"12,903",,2011,February,N,3.5,-3.5,O,192,Tue,ATL2011,18371,0,11
2/8/2011,2,8,2011,2011,8:00p,TOR,74,MIL,92,,"11,975",,2011,February,Y,7,-7,U,193.5,Tue,MIL2011,18717,0,22
2/8/2011,2,8,2011,2011,7:30p,IND,112,MIA,117,,"19,600",,2011,February,N,10.5,-10.5,O,199,Tue,MIA2011,19600,0,11
2/8/2011,2,8,2011,2011,7:00p,LAC,85,ORL,101,,"18,987",,2011,February,Y,9.5,-9.5,U,202.5,Tue,ORL2011,18846,0,0
2/8/2011,2,8,2011,2011,8:00p,MEM,105,OKC,101,OT,"17,868",,2011,February,N,7.5,-7.5,O,205,Tue,OKC2011,18203,0,2
2/7/2011,2,7,2011,2011,10:00p,CHI,103,POR,109,,"20,534",,2011,February,Y,-2.5,2.5,O,181.5,Mon,POR2011,19980,0,15
2/7/2011,2,7,2011,2011,7:00p,BOS,89,CHA,94,,"19,081",,2011,February,Y,-4.5,4.5,O,182.5,Mon,CHA2011,19077,0,5
2/7/2011,2,7,2011,2011,9:00p,HOU,108,DEN,103,,"14,595",,2011,February,N,5,-5,U,218.5,Mon,DEN2011,19155,0,11
2/6/2011,2,6,2011,2011,2:30p,ORL,80,BOS,91,,"18,624",,2011,February,Y,4,-4,U,192.5,Sun,BOS2011,18624,0,15
2/6/2011,2,6,2011,2011,12:00p,LAC,79,MIA,97,,"19,702",,2011,February,Y,11.5,-11.5,U,203,Sun,MIA2011,19600,0,11
2/6/2011,2,6,2011,2011,12:00p,PHI,103,NYK,117,,"19,763",,2011,February,Y,4,-4,O,208.5,Sun,NYK2011,19763,0,42
2/5/2011,2,5,2011,2011,8:30p,DET,89,MIL,78,,"15,791",,2011,February,N,6.5,-6.5,U,182.5,Sat,MIL2011,18717,0,22
2/5/2011,2,5,2011,2011,7:00p,DAL,101,CHA,92,,"17,743",,2011,February,N,-3,3,O,188,Sat,CHA2011,19077,0,5
2/5/2011,2,5,2011,2011,7:00p,ATL,99,WAS,92,,"16,256",,2011,February,N,-2,2,U,195,Sat,WAS2011,20278,0,13
2/5/2011,2,5,2011,2011,7:30p,POR,111,CLE,105,,"19,975",,2011,February,P,-6,6,O,196,Sat,CLE2011,19432,0,16
2/4/2011,2,4,2011,2011,7:30p,BKN,82,DET,92,,"17,304",,2011,February,Y,5,-5,U,186.5,Fri,DET2011,22076,0,22
2/4/2011,2,4,2011,2011,8:00p,DAL,101,BOS,97,,"18,624",,2011,February,N,7,-7,O,188,Fri,BOS2011,18624,0,15
2/4/2011,2,4,2011,2011,7:00p,MIA,109,CHA,97,,"19,592",,2011,February,N,-4.5,4.5,O,189.5,Fri,CHA2011,19077,0,5
2/4/2011,2,4,2011,2011,7:00p,POR,87,IND,100,,"11,778",,2011,February,Y,4,-4,U,192,Fri,IND2011,18165,0,11
2/4/2011,2,4,2011,2011,7:30p,LAC,100,ATL,101,,"19,363",,2011,February,N,7.5,-7.5,O,194.5,Fri,ATL2011,18371,0,11
2/4/2011,2,4,2011,2011,7:00p,ORL,110,WAS,92,,"18,940",,2011,February,N,-6,6,U,202.5,Fri,WAS2011,20278,0,13
2/4/2011,2,4,2011,2011,10:30p,UTA,113,DEN,106,,"19,155",,2011,February,N,9,-9,O,208.5,Fri,DEN2011,19155,0,11
2/4/2011,2,4,2011,2011,7:00p,NYK,98,PHI,100,,"18,823",,2011,February,N,4.5,-4.5,U,209,Fri,PHI2011,20478,0,14
2/4/2011,2,4,2011,2011,7:00p,MIN,100,TOR,111,,"14,389",,2011,February,Y,3.5,-3.5,U,218,Fri,TOR2011,19800,0,15
2/3/2011,2,3,2011,2011,10:30p,SAS,89,LAL,88,,"18,997",,2011,February,N,3,-3,U,195.5,Thu,LAL2011,18997,0,11
2/3/2011,2,3,2011,2011,8:00p,MIA,104,ORL,100,,"18,945",,2011,February,N,1,-1,O,198,Thu,ORL2011,18846,0,0
2/2/2011,2,2,2011,2011,7:30p,CHA,97,DET,87,,"14,376",,2011,February,N,2,-2,U,187,Wed,DET2011,22076,0,22
2/2/2011,2,2,2011,2011,8:00p,NOP,93,OKC,104,,"17,849",,2011,February,Y,7,-7,U,198,Wed,OKC2011,18203,0,2
2/2/2011,2,2,2011,2011,7:00p,TOR,87,ATL,100,,"14,025",,2011,February,Y,10,-10,U,202,Wed,ATL2011,18371,0,11
2/2/2011,2,2,2011,2011,9:00p,POR,90,DEN,109,,"15,258",,2011,February,Y,8.5,-8.5,U,203.5,Wed,DEN2011,19155,0,11
2/2/2011,2,2,2011,2011,7:00p,IND,117,CLE,112,,"18,877",,2011,February,Y,-6.5,6.5,O,204.5,Wed,CLE2011,19432,0,16
2/2/2011,2,2,2011,2011,7:30p,DAL,113,NYK,97,,"19,763",,2011,February,N,2,-2,O,208.5,Wed,NYK2011,19763,0,42
2/1/2011,2,1,2011,2011,10:00p,SAS,86,POR,99,,"20,364",,2011,February,Y,-5,5,U,187,Tue,POR2011,19980,0,15
2/1/2011,2,1,2011,2011,10:30p,HOU,106,LAL,114,OT,"18,997",,2011,February,N,8.5,-8.5,O,210,Tue,LAL2011,18997,0,11
1/31/2011,1,31,2011,2011,7:30p,CLE,90,MIA,117,,"19,600",,2011,January,Y,17.5,-17.5,O,198.5,Mon,MIA2011,19600,0,11
1/31/2011,1,31,2011,2011,7:00p,TOR,93,IND,104,,"10,258",,2011,January,Y,8,-8,U,211,Mon,IND2011,18165,0,11
1/30/2011,1,30,2011,2011,3:30p,BOS,109,LAL,96,,"18,997",,2011,January,N,3,-3,O,185.5,Sun,LAL2011,18997,0,11
1/30/2011,1,30,2011,2011,1:00p,MIA,108,OKC,103,,"18,203",,2011,January,N,1,-1,O,201.5,Sun,OKC2011,18203,0,2
1/30/2011,1,30,2011,2011,7:30p,DET,106,NYK,124,,"19,763",,2011,January,Y,6.5,-6.5,O,203.5,Sun,NYK2011,19763,0,42
1/30/2011,1,30,2011,2011,6:00p,CLE,87,ORL,103,,"18,846",,2011,January,N,18,-18,U,206,Sun,ORL2011,18846,0,0
1/30/2011,1,30,2011,2011,6:00p,DEN,99,PHI,110,,"15,612",,2011,January,Y,1.5,-1.5,O,207.5,Sun,PHI2011,20478,0,14
1/29/2011,1,29,2011,2011,8:30p,BKN,81,MIL,91,,"17,173",,2011,January,Y,6.5,-6.5,U,183.5,Sat,MIL2011,18717,0,22
